code,predicted_pm2.5,geometry
306,5.994479, -0.1576468301598556 51.49465792118812_ -0.1576468301598556 51.495720755813295_ -0.1593538154860842 51.495720755813295_ -0.1593538154860842 51.49465792118812_ -0.1576468301598556 51.49465792118812
307,5.8431416, -0.1576468301598556 51.495720755813295_ -0.1576468301598556 51.49678359043847_ -0.1593538154860842 51.49678359043847_ -0.1593538154860842 51.495720755813295_ -0.1576468301598556 51.495720755813295
308,4.150406, -0.1576468301598556 51.49678359043847_ -0.1576468301598556 51.49784642506365_ -0.1593538154860842 51.49784642506365_ -0.1593538154860842 51.49678359043847_ -0.1576468301598556 51.49678359043847
309,6.541395, -0.1576468301598556 51.49784642506365_ -0.1576468301598556 51.49890925968882_ -0.1593538154860842 51.49890925968882_ -0.1593538154860842 51.49784642506365_ -0.1576468301598556 51.49784642506365
310,6.648056, -0.1576468301598556 51.49890925968882_ -0.1576468301598556 51.499972094314_ -0.1593538154860842 51.499972094314_ -0.1593538154860842 51.49890925968882_ -0.1576468301598556 51.49890925968882
311,6.1139593, -0.1576468301598556 51.499972094314_ -0.1576468301598556 51.50103492893918_ -0.1593538154860842 51.50103492893918_ -0.1593538154860842 51.499972094314_ -0.1576468301598556 51.499972094314
312,6.9450016, -0.1576468301598556 51.50103492893918_ -0.1576468301598556 51.50209776356436_ -0.1593538154860842 51.50209776356436_ -0.1593538154860842 51.50103492893918_ -0.1576468301598556 51.50103492893918
313,5.8920536, -0.1576468301598556 51.50209776356436_ -0.1576468301598556 51.50316059818953_ -0.1593538154860842 51.50316059818953_ -0.1593538154860842 51.50209776356436_ -0.1576468301598556 51.50209776356436
314,5.9168987, -0.1576468301598556 51.50316059818953_ -0.1576468301598556 51.504223432814705_ -0.1593538154860842 51.504223432814705_ -0.1593538154860842 51.50316059818953_ -0.1576468301598556 51.50316059818953
315,5.918506, -0.1576468301598556 51.504223432814705_ -0.1576468301598556 51.505286267439885_ -0.1593538154860842 51.505286267439885_ -0.1593538154860842 51.504223432814705_ -0.1576468301598556 51.504223432814705
316,5.9437, -0.1576468301598556 51.505286267439885_ -0.1576468301598556 51.50634910206506_ -0.1593538154860842 51.50634910206506_ -0.1593538154860842 51.505286267439885_ -0.1576468301598556 51.505286267439885
317,5.964625, -0.1576468301598556 51.50634910206506_ -0.1576468301598556 51.50741193669024_ -0.1593538154860842 51.50741193669024_ -0.1593538154860842 51.50634910206506_ -0.1576468301598556 51.50634910206506
318,5.941499, -0.1576468301598556 51.50741193669024_ -0.1576468301598556 51.50847477131541_ -0.1593538154860842 51.50847477131541_ -0.1593538154860842 51.50741193669024_ -0.1576468301598556 51.50741193669024
319,6.3200684, -0.1576468301598556 51.50847477131541_ -0.1576468301598556 51.509537605940594_ -0.1593538154860842 51.509537605940594_ -0.1593538154860842 51.50847477131541_ -0.1576468301598556 51.50847477131541
320,5.964449, -0.1576468301598556 51.509537605940594_ -0.1576468301598556 51.51060044056577_ -0.1593538154860842 51.51060044056577_ -0.1593538154860842 51.509537605940594_ -0.1576468301598556 51.509537605940594
321,5.9510155, -0.1576468301598556 51.51060044056577_ -0.1576468301598556 51.51166327519095_ -0.1593538154860842 51.51166327519095_ -0.1593538154860842 51.51060044056577_ -0.1576468301598556 51.51060044056577
322,6.818375, -0.1576468301598556 51.51166327519095_ -0.1576468301598556 51.51272610981612_ -0.1593538154860842 51.51272610981612_ -0.1593538154860842 51.51166327519095_ -0.1576468301598556 51.51166327519095
323,6.9316363, -0.1576468301598556 51.51272610981612_ -0.1576468301598556 51.513788944441295_ -0.1593538154860842 51.513788944441295_ -0.1593538154860842 51.51272610981612_ -0.1576468301598556 51.51272610981612
324,7.5360694, -0.1576468301598556 51.513788944441295_ -0.1576468301598556 51.514851779066476_ -0.1593538154860842 51.514851779066476_ -0.1593538154860842 51.513788944441295_ -0.1576468301598556 51.513788944441295
325,7.2244477, -0.1576468301598556 51.514851779066476_ -0.1576468301598556 51.51591461369165_ -0.1593538154860842 51.51591461369165_ -0.1593538154860842 51.514851779066476_ -0.1576468301598556 51.514851779066476
326,6.9460955, -0.1576468301598556 51.51591461369165_ -0.1576468301598556 51.51697744831683_ -0.1593538154860842 51.51697744831683_ -0.1593538154860842 51.51591461369165_ -0.1576468301598556 51.51591461369165
327,6.6236353, -0.1576468301598556 51.51697744831683_ -0.1576468301598556 51.518040282942_ -0.1593538154860842 51.518040282942_ -0.1593538154860842 51.51697744831683_ -0.1576468301598556 51.51697744831683
328,6.3232317, -0.1576468301598556 51.518040282942_ -0.1576468301598556 51.519103117567184_ -0.1593538154860842 51.519103117567184_ -0.1593538154860842 51.518040282942_ -0.1576468301598556 51.518040282942
329,5.9666476, -0.1576468301598556 51.519103117567184_ -0.1576468301598556 51.52016595219236_ -0.1593538154860842 51.52016595219236_ -0.1593538154860842 51.519103117567184_ -0.1576468301598556 51.519103117567184
330,5.9392214, -0.1593538154860842 51.46171004780764_ -0.1593538154860842 51.462772882432816_ -0.1610608008123129 51.462772882432816_ -0.1610608008123129 51.46171004780764_ -0.1593538154860842 51.46171004780764
331,6.314959, -0.1593538154860842 51.462772882432816_ -0.1593538154860842 51.463835717058_ -0.1610608008123129 51.463835717058_ -0.1610608008123129 51.462772882432816_ -0.1593538154860842 51.462772882432816
332,6.8570642, -0.1593538154860842 51.463835717058_ -0.1593538154860842 51.46489855168317_ -0.1610608008123129 51.46489855168317_ -0.1610608008123129 51.463835717058_ -0.1593538154860842 51.463835717058
333,7.1406975, -0.1593538154860842 51.46489855168317_ -0.1593538154860842 51.46596138630835_ -0.1610608008123129 51.46596138630835_ -0.1610608008123129 51.46489855168317_ -0.1593538154860842 51.46489855168317
334,6.926735, -0.1593538154860842 51.46596138630835_ -0.1593538154860842 51.467024220933524_ -0.1610608008123129 51.467024220933524_ -0.1610608008123129 51.46596138630835_ -0.1593538154860842 51.46596138630835
335,6.8772, -0.1593538154860842 51.467024220933524_ -0.1593538154860842 51.468087055558705_ -0.1610608008123129 51.468087055558705_ -0.1610608008123129 51.467024220933524_ -0.1593538154860842 51.467024220933524
336,6.739914, -0.1593538154860842 51.468087055558705_ -0.1593538154860842 51.46914989018388_ -0.1610608008123129 51.46914989018388_ -0.1610608008123129 51.468087055558705_ -0.1593538154860842 51.468087055558705
337,6.654628, -0.1593538154860842 51.46914989018388_ -0.1593538154860842 51.47021272480905_ -0.1610608008123129 51.47021272480905_ -0.1610608008123129 51.46914989018388_ -0.1593538154860842 51.46914989018388
338,6.839331, -0.1593538154860842 51.47021272480905_ -0.1593538154860842 51.47127555943423_ -0.1610608008123129 51.47127555943423_ -0.1610608008123129 51.47021272480905_ -0.1593538154860842 51.47021272480905
339,7.17466, -0.1593538154860842 51.47127555943423_ -0.1593538154860842 51.472338394059406_ -0.1610608008123129 51.472338394059406_ -0.1610608008123129 51.47127555943423_ -0.1593538154860842 51.47127555943423
340,7.1853814, -0.1593538154860842 51.472338394059406_ -0.1593538154860842 51.47340122868459_ -0.1610608008123129 51.47340122868459_ -0.1610608008123129 51.472338394059406_ -0.1593538154860842 51.472338394059406
341,7.066915, -0.1593538154860842 51.47340122868459_ -0.1593538154860842 51.47446406330976_ -0.1610608008123129 51.47446406330976_ -0.1610608008123129 51.47340122868459_ -0.1593538154860842 51.47340122868459
342,5.5447826, -0.1593538154860842 51.47446406330976_ -0.1593538154860842 51.47552689793494_ -0.1610608008123129 51.47552689793494_ -0.1610608008123129 51.47446406330976_ -0.1593538154860842 51.47446406330976
343,5.764389, -0.1593538154860842 51.47552689793494_ -0.1593538154860842 51.476589732560114_ -0.1610608008123129 51.476589732560114_ -0.1610608008123129 51.47552689793494_ -0.1593538154860842 51.47552689793494
344,5.579587, -0.1593538154860842 51.476589732560114_ -0.1593538154860842 51.477652567185295_ -0.1610608008123129 51.477652567185295_ -0.1610608008123129 51.476589732560114_ -0.1593538154860842 51.476589732560114
345,5.5911393, -0.1593538154860842 51.477652567185295_ -0.1593538154860842 51.47871540181047_ -0.1610608008123129 51.47871540181047_ -0.1610608008123129 51.477652567185295_ -0.1593538154860842 51.477652567185295
346,5.5436177, -0.1593538154860842 51.47871540181047_ -0.1593538154860842 51.47977823643564_ -0.1610608008123129 51.47977823643564_ -0.1610608008123129 51.47871540181047_ -0.1593538154860842 51.47871540181047
347,5.5902224, -0.1593538154860842 51.47977823643564_ -0.1593538154860842 51.48084107106082_ -0.1610608008123129 51.48084107106082_ -0.1610608008123129 51.47977823643564_ -0.1593538154860842 51.47977823643564
348,5.6869183, -0.1593538154860842 51.48084107106082_ -0.1593538154860842 51.481903905685996_ -0.1610608008123129 51.481903905685996_ -0.1610608008123129 51.48084107106082_ -0.1593538154860842 51.48084107106082
349,5.68979, -0.1593538154860842 51.481903905685996_ -0.1593538154860842 51.48296674031118_ -0.1610608008123129 51.48296674031118_ -0.1610608008123129 51.481903905685996_ -0.1593538154860842 51.481903905685996
350,5.544017, -0.1593538154860842 51.48296674031118_ -0.1593538154860842 51.48402957493635_ -0.1610608008123129 51.48402957493635_ -0.1610608008123129 51.48296674031118_ -0.1593538154860842 51.48296674031118
351,5.5624275, -0.1593538154860842 51.48402957493635_ -0.1593538154860842 51.48509240956153_ -0.1610608008123129 51.48509240956153_ -0.1610608008123129 51.48402957493635_ -0.1593538154860842 51.48402957493635
352,5.5290766, -0.1593538154860842 51.48509240956153_ -0.1593538154860842 51.486155244186705_ -0.1610608008123129 51.486155244186705_ -0.1610608008123129 51.48509240956153_ -0.1593538154860842 51.48509240956153
353,4.0054884, -0.1593538154860842 51.486155244186705_ -0.1593538154860842 51.48721807881188_ -0.1610608008123129 51.48721807881188_ -0.1610608008123129 51.486155244186705_ -0.1593538154860842 51.486155244186705
354,5.1519833, -0.1593538154860842 51.48721807881188_ -0.1593538154860842 51.48828091343706_ -0.1610608008123129 51.48828091343706_ -0.1610608008123129 51.48721807881188_ -0.1593538154860842 51.48721807881188
355,5.2447977, -0.1593538154860842 51.48828091343706_ -0.1593538154860842 51.48934374806223_ -0.1610608008123129 51.48934374806223_ -0.1610608008123129 51.48828091343706_ -0.1593538154860842 51.48828091343706
356,5.4891195, -0.1593538154860842 51.48934374806223_ -0.1593538154860842 51.49040658268741_ -0.1610608008123129 51.49040658268741_ -0.1610608008123129 51.48934374806223_ -0.1593538154860842 51.48934374806223
357,5.708498, -0.1593538154860842 51.49040658268741_ -0.1593538154860842 51.49146941731259_ -0.1610608008123129 51.49146941731259_ -0.1610608008123129 51.49040658268741_ -0.1593538154860842 51.49040658268741
358,6.9376307, -0.1593538154860842 51.49146941731259_ -0.1593538154860842 51.49253225193777_ -0.1610608008123129 51.49253225193777_ -0.1610608008123129 51.49146941731259_ -0.1593538154860842 51.49146941731259
359,6.0645328, -0.1593538154860842 51.49253225193777_ -0.1593538154860842 51.49359508656294_ -0.1610608008123129 51.49359508656294_ -0.1610608008123129 51.49253225193777_ -0.1593538154860842 51.49253225193777
360,6.524, -0.1593538154860842 51.49359508656294_ -0.1593538154860842 51.49465792118812_ -0.1610608008123129 51.49465792118812_ -0.1610608008123129 51.49359508656294_ -0.1593538154860842 51.49359508656294
361,5.8796153, -0.1593538154860842 51.49465792118812_ -0.1593538154860842 51.495720755813295_ -0.1610608008123129 51.495720755813295_ -0.1610608008123129 51.49465792118812_ -0.1593538154860842 51.49465792118812
362,6.4027557, -0.1593538154860842 51.495720755813295_ -0.1593538154860842 51.49678359043847_ -0.1610608008123129 51.49678359043847_ -0.1610608008123129 51.495720755813295_ -0.1593538154860842 51.495720755813295
363,4.1286945, -0.1593538154860842 51.49678359043847_ -0.1593538154860842 51.49784642506365_ -0.1610608008123129 51.49784642506365_ -0.1610608008123129 51.49678359043847_ -0.1593538154860842 51.49678359043847
364,6.520463, -0.1593538154860842 51.49784642506365_ -0.1593538154860842 51.49890925968882_ -0.1610608008123129 51.49890925968882_ -0.1610608008123129 51.49784642506365_ -0.1593538154860842 51.49784642506365
365,6.591672, -0.1593538154860842 51.49890925968882_ -0.1593538154860842 51.499972094314_ -0.1610608008123129 51.499972094314_ -0.1610608008123129 51.49890925968882_ -0.1593538154860842 51.49890925968882
366,6.7554693, -0.1593538154860842 51.499972094314_ -0.1593538154860842 51.50103492893918_ -0.1610608008123129 51.50103492893918_ -0.1610608008123129 51.499972094314_ -0.1593538154860842 51.499972094314
367,6.409668, -0.1593538154860842 51.50103492893918_ -0.1593538154860842 51.50209776356436_ -0.1610608008123129 51.50209776356436_ -0.1610608008123129 51.50103492893918_ -0.1593538154860842 51.50103492893918
368,6.0990353, -0.1593538154860842 51.50209776356436_ -0.1593538154860842 51.50316059818953_ -0.1610608008123129 51.50316059818953_ -0.1610608008123129 51.50209776356436_ -0.1593538154860842 51.50209776356436
369,5.978117, -0.1593538154860842 51.50316059818953_ -0.1593538154860842 51.504223432814705_ -0.1610608008123129 51.504223432814705_ -0.1610608008123129 51.50316059818953_ -0.1593538154860842 51.50316059818953
370,5.984645, -0.1593538154860842 51.504223432814705_ -0.1593538154860842 51.505286267439885_ -0.1610608008123129 51.505286267439885_ -0.1610608008123129 51.504223432814705_ -0.1593538154860842 51.504223432814705
371,5.997324, -0.1593538154860842 51.505286267439885_ -0.1593538154860842 51.50634910206506_ -0.1610608008123129 51.50634910206506_ -0.1610608008123129 51.505286267439885_ -0.1593538154860842 51.505286267439885
372,5.9989443, -0.1593538154860842 51.50634910206506_ -0.1593538154860842 51.50741193669024_ -0.1610608008123129 51.50741193669024_ -0.1610608008123129 51.50634910206506_ -0.1593538154860842 51.50634910206506
373,5.988766, -0.1593538154860842 51.50741193669024_ -0.1593538154860842 51.50847477131541_ -0.1610608008123129 51.50847477131541_ -0.1610608008123129 51.50741193669024_ -0.1593538154860842 51.50741193669024
374,5.98124, -0.1593538154860842 51.50847477131541_ -0.1593538154860842 51.509537605940594_ -0.1610608008123129 51.509537605940594_ -0.1610608008123129 51.50847477131541_ -0.1593538154860842 51.50847477131541
375,6.031045, -0.1593538154860842 51.509537605940594_ -0.1593538154860842 51.51060044056577_ -0.1610608008123129 51.51060044056577_ -0.1610608008123129 51.509537605940594_ -0.1593538154860842 51.509537605940594
376,6.3585453, -0.1593538154860842 51.51060044056577_ -0.1593538154860842 51.51166327519095_ -0.1610608008123129 51.51166327519095_ -0.1610608008123129 51.51060044056577_ -0.1593538154860842 51.51060044056577
377,6.0886955, -0.1593538154860842 51.51166327519095_ -0.1593538154860842 51.51272610981612_ -0.1610608008123129 51.51272610981612_ -0.1610608008123129 51.51166327519095_ -0.1593538154860842 51.51166327519095
378,6.7667303, -0.1593538154860842 51.51272610981612_ -0.1593538154860842 51.513788944441295_ -0.1610608008123129 51.513788944441295_ -0.1610608008123129 51.51272610981612_ -0.1593538154860842 51.51272610981612
379,6.733568, -0.1593538154860842 51.513788944441295_ -0.1593538154860842 51.514851779066476_ -0.1610608008123129 51.514851779066476_ -0.1610608008123129 51.513788944441295_ -0.1593538154860842 51.513788944441295
380,5.7227287, -0.1593538154860842 51.514851779066476_ -0.1593538154860842 51.51591461369165_ -0.1610608008123129 51.51591461369165_ -0.1610608008123129 51.514851779066476_ -0.1593538154860842 51.514851779066476
381,6.333144, -0.1593538154860842 51.51591461369165_ -0.1593538154860842 51.51697744831683_ -0.1610608008123129 51.51697744831683_ -0.1610608008123129 51.51591461369165_ -0.1593538154860842 51.51591461369165
382,6.2278214, -0.1593538154860842 51.51697744831683_ -0.1593538154860842 51.518040282942_ -0.1610608008123129 51.518040282942_ -0.1610608008123129 51.51697744831683_ -0.1593538154860842 51.51697744831683
383,6.504221, -0.1593538154860842 51.518040282942_ -0.1593538154860842 51.519103117567184_ -0.1610608008123129 51.519103117567184_ -0.1610608008123129 51.518040282942_ -0.1593538154860842 51.518040282942
384,6.3054175, -0.1593538154860842 51.519103117567184_ -0.1593538154860842 51.52016595219236_ -0.1610608008123129 51.52016595219236_ -0.1610608008123129 51.519103117567184_ -0.1593538154860842 51.519103117567184
385,5.605918, -0.1610608008123129 51.46171004780764_ -0.1610608008123129 51.462772882432816_ -0.1627677861385415 51.462772882432816_ -0.1627677861385415 51.46171004780764_ -0.1610608008123129 51.46171004780764
386,5.9102244, -0.1610608008123129 51.462772882432816_ -0.1610608008123129 51.463835717058_ -0.1627677861385415 51.463835717058_ -0.1627677861385415 51.462772882432816_ -0.1610608008123129 51.462772882432816
387,6.5239887, -0.1610608008123129 51.463835717058_ -0.1610608008123129 51.46489855168317_ -0.1627677861385415 51.46489855168317_ -0.1627677861385415 51.463835717058_ -0.1610608008123129 51.463835717058
388,6.6417904, -0.1610608008123129 51.46489855168317_ -0.1610608008123129 51.46596138630835_ -0.1627677861385415 51.46596138630835_ -0.1627677861385415 51.46489855168317_ -0.1610608008123129 51.46489855168317
389,6.611082, -0.1610608008123129 51.46596138630835_ -0.1610608008123129 51.467024220933524_ -0.1627677861385415 51.467024220933524_ -0.1627677861385415 51.46596138630835_ -0.1610608008123129 51.46596138630835
390,6.5950346, -0.1610608008123129 51.467024220933524_ -0.1610608008123129 51.468087055558705_ -0.1627677861385415 51.468087055558705_ -0.1627677861385415 51.467024220933524_ -0.1610608008123129 51.467024220933524
391,6.5004225, -0.1610608008123129 51.468087055558705_ -0.1610608008123129 51.46914989018388_ -0.1627677861385415 51.46914989018388_ -0.1627677861385415 51.468087055558705_ -0.1610608008123129 51.468087055558705
392,6.182436, -0.1610608008123129 51.46914989018388_ -0.1610608008123129 51.47021272480905_ -0.1627677861385415 51.47021272480905_ -0.1627677861385415 51.46914989018388_ -0.1610608008123129 51.46914989018388
393,6.9613256, -0.1610608008123129 51.47021272480905_ -0.1610608008123129 51.47127555943423_ -0.1627677861385415 51.47127555943423_ -0.1627677861385415 51.47021272480905_ -0.1610608008123129 51.47021272480905
394,6.044752, -0.1610608008123129 51.47127555943423_ -0.1610608008123129 51.472338394059406_ -0.1627677861385415 51.472338394059406_ -0.1627677861385415 51.47127555943423_ -0.1610608008123129 51.47127555943423
395,6.5042944, -0.1610608008123129 51.472338394059406_ -0.1610608008123129 51.47340122868459_ -0.1627677861385415 51.47340122868459_ -0.1627677861385415 51.472338394059406_ -0.1610608008123129 51.472338394059406
396,7.0596976, -0.1610608008123129 51.47340122868459_ -0.1610608008123129 51.47446406330976_ -0.1627677861385415 51.47446406330976_ -0.1627677861385415 51.47340122868459_ -0.1610608008123129 51.47340122868459
397,5.443569, -0.1610608008123129 51.47446406330976_ -0.1610608008123129 51.47552689793494_ -0.1627677861385415 51.47552689793494_ -0.1627677861385415 51.47446406330976_ -0.1610608008123129 51.47446406330976
398,5.868416, -0.1610608008123129 51.47552689793494_ -0.1610608008123129 51.476589732560114_ -0.1627677861385415 51.476589732560114_ -0.1627677861385415 51.47552689793494_ -0.1610608008123129 51.47552689793494
399,5.7419662, -0.1610608008123129 51.476589732560114_ -0.1610608008123129 51.477652567185295_ -0.1627677861385415 51.477652567185295_ -0.1627677861385415 51.476589732560114_ -0.1610608008123129 51.476589732560114
400,5.685089, -0.1610608008123129 51.477652567185295_ -0.1610608008123129 51.47871540181047_ -0.1627677861385415 51.47871540181047_ -0.1627677861385415 51.477652567185295_ -0.1610608008123129 51.477652567185295
401,5.6475782, -0.1610608008123129 51.47871540181047_ -0.1610608008123129 51.47977823643564_ -0.1627677861385415 51.47977823643564_ -0.1627677861385415 51.47871540181047_ -0.1610608008123129 51.47871540181047
402,5.7364235, -0.1610608008123129 51.47977823643564_ -0.1610608008123129 51.48084107106082_ -0.1627677861385415 51.48084107106082_ -0.1627677861385415 51.47977823643564_ -0.1610608008123129 51.47977823643564
403,5.8307114, -0.1610608008123129 51.48084107106082_ -0.1610608008123129 51.481903905685996_ -0.1627677861385415 51.481903905685996_ -0.1627677861385415 51.48084107106082_ -0.1610608008123129 51.48084107106082
404,5.8256855, -0.1610608008123129 51.481903905685996_ -0.1610608008123129 51.48296674031118_ -0.1627677861385415 51.48296674031118_ -0.1627677861385415 51.481903905685996_ -0.1610608008123129 51.481903905685996
405,5.617777, -0.1610608008123129 51.48296674031118_ -0.1610608008123129 51.48402957493635_ -0.1627677861385415 51.48402957493635_ -0.1627677861385415 51.48296674031118_ -0.1610608008123129 51.48296674031118
406,5.5137997, -0.1610608008123129 51.48402957493635_ -0.1610608008123129 51.48509240956153_ -0.1627677861385415 51.48509240956153_ -0.1627677861385415 51.48402957493635_ -0.1610608008123129 51.48402957493635
407,5.6331387, -0.1610608008123129 51.48509240956153_ -0.1610608008123129 51.486155244186705_ -0.1627677861385415 51.486155244186705_ -0.1627677861385415 51.48509240956153_ -0.1610608008123129 51.48509240956153
408,5.276711, -0.1610608008123129 51.486155244186705_ -0.1610608008123129 51.48721807881188_ -0.1627677861385415 51.48721807881188_ -0.1627677861385415 51.486155244186705_ -0.1610608008123129 51.486155244186705
409,5.3631763, -0.1610608008123129 51.48721807881188_ -0.1610608008123129 51.48828091343706_ -0.1627677861385415 51.48828091343706_ -0.1627677861385415 51.48721807881188_ -0.1610608008123129 51.48721807881188
410,5.3063517, -0.1610608008123129 51.48828091343706_ -0.1610608008123129 51.48934374806223_ -0.1627677861385415 51.48934374806223_ -0.1627677861385415 51.48828091343706_ -0.1610608008123129 51.48828091343706
411,5.6671295, -0.1610608008123129 51.48934374806223_ -0.1610608008123129 51.49040658268741_ -0.1627677861385415 51.49040658268741_ -0.1627677861385415 51.48934374806223_ -0.1610608008123129 51.48934374806223
412,5.83409, -0.1610608008123129 51.49040658268741_ -0.1610608008123129 51.49146941731259_ -0.1627677861385415 51.49146941731259_ -0.1627677861385415 51.49040658268741_ -0.1610608008123129 51.49040658268741
413,4.8060656, -0.1610608008123129 51.49146941731259_ -0.1610608008123129 51.49253225193777_ -0.1627677861385415 51.49253225193777_ -0.1627677861385415 51.49146941731259_ -0.1610608008123129 51.49146941731259
414,5.451806, -0.1610608008123129 51.49253225193777_ -0.1610608008123129 51.49359508656294_ -0.1627677861385415 51.49359508656294_ -0.1627677861385415 51.49253225193777_ -0.1610608008123129 51.49253225193777
415,6.425641, -0.1610608008123129 51.49359508656294_ -0.1610608008123129 51.49465792118812_ -0.1627677861385415 51.49465792118812_ -0.1627677861385415 51.49359508656294_ -0.1610608008123129 51.49359508656294
416,6.37174, -0.1610608008123129 51.49465792118812_ -0.1610608008123129 51.495720755813295_ -0.1627677861385415 51.495720755813295_ -0.1627677861385415 51.49465792118812_ -0.1610608008123129 51.49465792118812
417,6.3395414, -0.1610608008123129 51.495720755813295_ -0.1610608008123129 51.49678359043847_ -0.1627677861385415 51.49678359043847_ -0.1627677861385415 51.495720755813295_ -0.1610608008123129 51.495720755813295
418,4.105366, -0.1610608008123129 51.49678359043847_ -0.1610608008123129 51.49784642506365_ -0.1627677861385415 51.49784642506365_ -0.1627677861385415 51.49678359043847_ -0.1610608008123129 51.49678359043847
419,6.4132724, -0.1610608008123129 51.49784642506365_ -0.1610608008123129 51.49890925968882_ -0.1627677861385415 51.49890925968882_ -0.1627677861385415 51.49784642506365_ -0.1610608008123129 51.49784642506365
420,6.201188, -0.1610608008123129 51.49890925968882_ -0.1610608008123129 51.499972094314_ -0.1627677861385415 51.499972094314_ -0.1627677861385415 51.49890925968882_ -0.1610608008123129 51.49890925968882
421,6.4127655, -0.1610608008123129 51.499972094314_ -0.1610608008123129 51.50103492893918_ -0.1627677861385415 51.50103492893918_ -0.1627677861385415 51.499972094314_ -0.1610608008123129 51.499972094314
422,6.5350523, -0.1610608008123129 51.50103492893918_ -0.1610608008123129 51.50209776356436_ -0.1627677861385415 51.50209776356436_ -0.1627677861385415 51.50103492893918_ -0.1610608008123129 51.50103492893918
423,5.999832, -0.1610608008123129 51.50209776356436_ -0.1610608008123129 51.50316059818953_ -0.1627677861385415 51.50316059818953_ -0.1627677861385415 51.50209776356436_ -0.1610608008123129 51.50209776356436
424,6.0433254, -0.1610608008123129 51.50316059818953_ -0.1610608008123129 51.504223432814705_ -0.1627677861385415 51.504223432814705_ -0.1627677861385415 51.50316059818953_ -0.1610608008123129 51.50316059818953
425,6.064666, -0.1610608008123129 51.504223432814705_ -0.1610608008123129 51.505286267439885_ -0.1627677861385415 51.505286267439885_ -0.1627677861385415 51.504223432814705_ -0.1610608008123129 51.504223432814705
426,6.091135, -0.1610608008123129 51.505286267439885_ -0.1610608008123129 51.50634910206506_ -0.1627677861385415 51.50634910206506_ -0.1627677861385415 51.505286267439885_ -0.1610608008123129 51.505286267439885
427,6.0813537, -0.1610608008123129 51.50634910206506_ -0.1610608008123129 51.50741193669024_ -0.1627677861385415 51.50741193669024_ -0.1627677861385415 51.50634910206506_ -0.1610608008123129 51.50634910206506
428,6.0912766, -0.1610608008123129 51.50741193669024_ -0.1610608008123129 51.50847477131541_ -0.1627677861385415 51.50847477131541_ -0.1627677861385415 51.50741193669024_ -0.1610608008123129 51.50741193669024
429,6.055626, -0.1610608008123129 51.50847477131541_ -0.1610608008123129 51.509537605940594_ -0.1627677861385415 51.509537605940594_ -0.1627677861385415 51.50847477131541_ -0.1610608008123129 51.50847477131541
430,6.0371523, -0.1610608008123129 51.509537605940594_ -0.1610608008123129 51.51060044056577_ -0.1627677861385415 51.51060044056577_ -0.1627677861385415 51.509537605940594_ -0.1610608008123129 51.509537605940594
431,6.0261974, -0.1610608008123129 51.51060044056577_ -0.1610608008123129 51.51166327519095_ -0.1627677861385415 51.51166327519095_ -0.1627677861385415 51.51060044056577_ -0.1610608008123129 51.51060044056577
432,6.1436486, -0.1610608008123129 51.51166327519095_ -0.1610608008123129 51.51272610981612_ -0.1627677861385415 51.51272610981612_ -0.1627677861385415 51.51166327519095_ -0.1610608008123129 51.51166327519095
433,6.8307505, -0.1610608008123129 51.51272610981612_ -0.1610608008123129 51.513788944441295_ -0.1627677861385415 51.513788944441295_ -0.1627677861385415 51.51272610981612_ -0.1610608008123129 51.51272610981612
434,6.804526, -0.1610608008123129 51.513788944441295_ -0.1610608008123129 51.514851779066476_ -0.1627677861385415 51.514851779066476_ -0.1627677861385415 51.513788944441295_ -0.1610608008123129 51.513788944441295
435,5.715126, -0.1610608008123129 51.514851779066476_ -0.1610608008123129 51.51591461369165_ -0.1627677861385415 51.51591461369165_ -0.1627677861385415 51.514851779066476_ -0.1610608008123129 51.514851779066476
436,5.510502, -0.1610608008123129 51.51591461369165_ -0.1610608008123129 51.51697744831683_ -0.1627677861385415 51.51697744831683_ -0.1627677861385415 51.51591461369165_ -0.1610608008123129 51.51591461369165
437,6.457299, -0.1610608008123129 51.51697744831683_ -0.1610608008123129 51.518040282942_ -0.1627677861385415 51.518040282942_ -0.1627677861385415 51.51697744831683_ -0.1610608008123129 51.51697744831683
438,6.1343412, -0.1610608008123129 51.518040282942_ -0.1610608008123129 51.519103117567184_ -0.1627677861385415 51.519103117567184_ -0.1627677861385415 51.518040282942_ -0.1610608008123129 51.518040282942
439,6.2151933, -0.1610608008123129 51.519103117567184_ -0.1610608008123129 51.52016595219236_ -0.1627677861385415 51.52016595219236_ -0.1627677861385415 51.519103117567184_ -0.1610608008123129 51.519103117567184
440,5.6321917, -0.1627677861385415 51.46171004780764_ -0.1627677861385415 51.462772882432816_ -0.1644747714647702 51.462772882432816_ -0.1644747714647702 51.46171004780764_ -0.1627677861385415 51.46171004780764
441,5.8555245, -0.1627677861385415 51.462772882432816_ -0.1627677861385415 51.463835717058_ -0.1644747714647702 51.463835717058_ -0.1644747714647702 51.462772882432816_ -0.1627677861385415 51.462772882432816
442,6.4343877, -0.1627677861385415 51.463835717058_ -0.1627677861385415 51.46489855168317_ -0.1644747714647702 51.46489855168317_ -0.1644747714647702 51.463835717058_ -0.1627677861385415 51.463835717058
443,6.29617, -0.1627677861385415 51.46489855168317_ -0.1627677861385415 51.46596138630835_ -0.1644747714647702 51.46596138630835_ -0.1644747714647702 51.46489855168317_ -0.1627677861385415 51.46489855168317
