id,latitude,longitude,code
3612_,-0.19511360000000036,51.47665139999999,1444
7785_,-0.19502310000000073,51.47748289999999,1444
7781_,-0.19373750000000095,51.476711599999994,1444
5306_,-0.1942924000000014,51.47736129999999,1444
5309_,-0.19353020000000115,51.47709309999999,1444
9513_,-0.19362190000000082,51.47702319999999,1444
5324_,-0.19503800000000135,51.47760079999999,1444
7783_,-0.19461274997918412,51.477379750002754,1444
528_,-0.18774349999999976,51.479125299999986,1226
529_,-0.18738360000153526,51.478889050000554,1226
530_,-0.18762960000000087,51.479193299999984,1226
531_,-0.18829239999999994,51.47879339999998,1226
5299_,-0.18711530000000176,51.47873549999999,1226
5288_,-0.18676489999999968,51.479243699999984,1226
8710_,-0.18706760000000033,51.47953489999999,1226
5300_,-0.18695180000000014,51.47960630000001,1226
10265_,-0.18731769999999953,51.47967659999999,1226
5285_,-0.18792840000000186,51.478565099999976,1225
5274_,-0.1880731000000012,51.477887199999984,1225
5276_,-0.18741000000000063,51.478236999999986,1225
5278_,-0.18768990000000027,51.478426699999986,1225
5279_,-0.18680580000000052,51.47826619999999,1225
5292_,-0.18739420000000145,51.47858179999999,1225
5290_,-0.18704760000000037,51.47843679999998,1225
5291_,-0.18683630000000026,51.47860849999999,1225
5286_,-0.18995140000000013,51.4798052,1282
5340_,-0.1887003000000008,51.48060049999999,1282
8721_,-0.18895510000000035,51.480448799999984,1282
5287_,-0.1892477000000006,51.47821669999999,1280
5269_,-0.18970689999999987,51.47793749999999,1280
5270_,-0.18947130000000156,51.47808199999999,1280
12919_,-0.1893004665209429,51.47797527878307,1280
5277_,-0.1887883999999999,51.4780718,1280
5337_,-0.18908262038948487,51.478114608942576,1280
5314_,-0.1899960000000022,51.47817629999999,1280
12673_,-0.18914500000000037,51.478712299999984,1280
535_,-0.18544300000000036,51.483335999999994,1175
537_,-0.1860130000000007,51.48391289999999,1175
539_,-0.18582625002664888,51.48307855000823,1175
536_,-0.1848780000000003,51.483723399999995,1120
1898_,-0.18462712532911213,51.483429054625965,1120
