code,predicted_pm2.5,geometry
135,5, -0.1638663069441087 51.50669821605919_ -0.1638663069441087 51.50849685927103_ -0.1667554802080815 51.50849685927103_ -0.1667554802080815 51.50669821605919_ -0.1638663069441087 51.50669821605919
136,5, -0.1638663069441087 51.50849685927103_ -0.1638663069441087 51.51029550248287_ -0.1667554802080815 51.51029550248287_ -0.1667554802080815 51.50849685927103_ -0.1638663069441087 51.50849685927103
137,5, -0.1638663069441087 51.51029550248287_ -0.1638663069441087 51.512094145694704_ -0.1667554802080815 51.512094145694704_ -0.1667554802080815 51.51029550248287_ -0.1638663069441087 51.51029550248287
138,5, -0.1638663069441087 51.512094145694704_ -0.1638663069441087 51.513892788906546_ -0.1667554802080815 51.513892788906546_ -0.1667554802080815 51.512094145694704_ -0.1638663069441087 51.512094145694704
139,5, -0.1638663069441087 51.513892788906546_ -0.1638663069441087 51.51569143211838_ -0.1667554802080815 51.51569143211838_ -0.1667554802080815 51.513892788906546_ -0.1638663069441087 51.513892788906546
140,5, -0.1667554802080815 51.479718567881626_ -0.1667554802080815 51.48151721109346_ -0.1696446534720544 51.48151721109346_ -0.1696446534720544 51.479718567881626_ -0.1667554802080815 51.479718567881626
141,5, -0.1667554802080815 51.48151721109346_ -0.1667554802080815 51.4833158543053_ -0.1696446534720544 51.4833158543053_ -0.1696446534720544 51.48151721109346_ -0.1667554802080815 51.48151721109346
142,15, -0.1667554802080815 51.4833158543053_ -0.1667554802080815 51.48511449751714_ -0.1696446534720544 51.48511449751714_ -0.1696446534720544 51.4833158543053_ -0.1667554802080815 51.4833158543053
143,15, -0.1667554802080815 51.48511449751714_ -0.1667554802080815 51.48691314072898_ -0.1696446534720544 51.48691314072898_ -0.1696446534720544 51.48511449751714_ -0.1667554802080815 51.48511449751714
144,15, -0.1667554802080815 51.48691314072898_ -0.1667554802080815 51.488711783940815_ -0.1696446534720544 51.488711783940815_ -0.1696446534720544 51.48691314072898_ -0.1667554802080815 51.48691314072898
145,15, -0.1667554802080815 51.488711783940815_ -0.1667554802080815 51.49051042715265_ -0.1696446534720544 51.49051042715265_ -0.1696446534720544 51.488711783940815_ -0.1667554802080815 51.488711783940815
146,15, -0.1667554802080815 51.49051042715265_ -0.1667554802080815 51.49230907036449_ -0.1696446534720544 51.49230907036449_ -0.1696446534720544 51.49051042715265_ -0.1667554802080815 51.49051042715265
147,15, -0.1667554802080815 51.49230907036449_ -0.1667554802080815 51.49410771357633_ -0.1696446534720544 51.49410771357633_ -0.1696446534720544 51.49230907036449_ -0.1667554802080815 51.49230907036449
148,15, -0.1667554802080815 51.49410771357633_ -0.1667554802080815 51.49590635678817_ -0.1696446534720544 51.49590635678817_ -0.1696446534720544 51.49410771357633_ -0.1667554802080815 51.49410771357633
149,15, -0.1667554802080815 51.49590635678817_ -0.1667554802080815 51.497705_ -0.1696446534720544 51.497705_ -0.1696446534720544 51.49590635678817_ -0.1667554802080815 51.49590635678817
150,15, -0.1667554802080815 51.497705_ -0.1667554802080815 51.49950364321184_ -0.1696446534720544 51.49950364321184_ -0.1696446534720544 51.497705_ -0.1667554802080815 51.497705
151,5, -0.1667554802080815 51.49950364321184_ -0.1667554802080815 51.50130228642368_ -0.1696446534720544 51.50130228642368_ -0.1696446534720544 51.49950364321184_ -0.1667554802080815 51.49950364321184
152,5, -0.1667554802080815 51.50130228642368_ -0.1667554802080815 51.503100929635515_ -0.1696446534720544 51.503100929635515_ -0.1696446534720544 51.50130228642368_ -0.1667554802080815 51.50130228642368
153,5, -0.1667554802080815 51.503100929635515_ -0.1667554802080815 51.50489957284736_ -0.1696446534720544 51.50489957284736_ -0.1696446534720544 51.503100929635515_ -0.1667554802080815 51.503100929635515
154,5, -0.1667554802080815 51.50489957284736_ -0.1667554802080815 51.50669821605919_ -0.1696446534720544 51.50669821605919_ -0.1696446534720544 51.50489957284736_ -0.1667554802080815 51.50489957284736
155,5, -0.1667554802080815 51.50669821605919_ -0.1667554802080815 51.50849685927103_ -0.1696446534720544 51.50849685927103_ -0.1696446534720544 51.50669821605919_ -0.1667554802080815 51.50669821605919
156,5, -0.1667554802080815 51.50849685927103_ -0.1667554802080815 51.51029550248287_ -0.1696446534720544 51.51029550248287_ -0.1696446534720544 51.50849685927103_ -0.1667554802080815 51.50849685927103
157,5, -0.1667554802080815 51.51029550248287_ -0.1667554802080815 51.512094145694704_ -0.1696446534720544 51.512094145694704_ -0.1696446534720544 51.51029550248287_ -0.1667554802080815 51.51029550248287
158,5, -0.1667554802080815 51.512094145694704_ -0.1667554802080815 51.513892788906546_ -0.1696446534720544 51.513892788906546_ -0.1696446534720544 51.512094145694704_ -0.1667554802080815 51.512094145694704
159,5, -0.1667554802080815 51.513892788906546_ -0.1667554802080815 51.51569143211838_ -0.1696446534720544 51.51569143211838_ -0.1696446534720544 51.513892788906546_ -0.1667554802080815 51.513892788906546
160,5, -0.1696446534720544 51.479718567881626_ -0.1696446534720544 51.48151721109346_ -0.1725338267360272 51.48151721109346_ -0.1725338267360272 51.479718567881626_ -0.1696446534720544 51.479718567881626
161,5, -0.1696446534720544 51.48151721109346_ -0.1696446534720544 51.4833158543053_ -0.1725338267360272 51.4833158543053_ -0.1725338267360272 51.48151721109346_ -0.1696446534720544 51.48151721109346
162,15, -0.1696446534720544 51.4833158543053_ -0.1696446534720544 51.48511449751714_ -0.1725338267360272 51.48511449751714_ -0.1725338267360272 51.4833158543053_ -0.1696446534720544 51.4833158543053
163,15, -0.1696446534720544 51.48511449751714_ -0.1696446534720544 51.48691314072898_ -0.1725338267360272 51.48691314072898_ -0.1725338267360272 51.48511449751714_ -0.1696446534720544 51.48511449751714
164,15, -0.1696446534720544 51.48691314072898_ -0.1696446534720544 51.488711783940815_ -0.1725338267360272 51.488711783940815_ -0.1725338267360272 51.48691314072898_ -0.1696446534720544 51.48691314072898
165,15, -0.1696446534720544 51.488711783940815_ -0.1696446534720544 51.49051042715265_ -0.1725338267360272 51.49051042715265_ -0.1725338267360272 51.488711783940815_ -0.1696446534720544 51.488711783940815
166,15, -0.1696446534720544 51.49051042715265_ -0.1696446534720544 51.49230907036449_ -0.1725338267360272 51.49230907036449_ -0.1725338267360272 51.49051042715265_ -0.1696446534720544 51.49051042715265
167,15, -0.1696446534720544 51.49230907036449_ -0.1696446534720544 51.49410771357633_ -0.1725338267360272 51.49410771357633_ -0.1725338267360272 51.49230907036449_ -0.1696446534720544 51.49230907036449
168,15, -0.1696446534720544 51.49410771357633_ -0.1696446534720544 51.49590635678817_ -0.1725338267360272 51.49590635678817_ -0.1725338267360272 51.49410771357633_ -0.1696446534720544 51.49410771357633
169,15, -0.1696446534720544 51.49590635678817_ -0.1696446534720544 51.497705_ -0.1725338267360272 51.497705_ -0.1725338267360272 51.49590635678817_ -0.1696446534720544 51.49590635678817
170,15, -0.1696446534720544 51.497705_ -0.1696446534720544 51.49950364321184_ -0.1725338267360272 51.49950364321184_ -0.1725338267360272 51.497705_ -0.1696446534720544 51.497705
171,5, -0.1696446534720544 51.49950364321184_ -0.1696446534720544 51.50130228642368_ -0.1725338267360272 51.50130228642368_ -0.1725338267360272 51.49950364321184_ -0.1696446534720544 51.49950364321184
172,5, -0.1696446534720544 51.50130228642368_ -0.1696446534720544 51.503100929635515_ -0.1725338267360272 51.503100929635515_ -0.1725338267360272 51.50130228642368_ -0.1696446534720544 51.50130228642368
173,5, -0.1696446534720544 51.503100929635515_ -0.1696446534720544 51.50489957284736_ -0.1725338267360272 51.50489957284736_ -0.1725338267360272 51.503100929635515_ -0.1696446534720544 51.503100929635515
174,5, -0.1696446534720544 51.50489957284736_ -0.1696446534720544 51.50669821605919_ -0.1725338267360272 51.50669821605919_ -0.1725338267360272 51.50489957284736_ -0.1696446534720544 51.50489957284736
175,5, -0.1696446534720544 51.50669821605919_ -0.1696446534720544 51.50849685927103_ -0.1725338267360272 51.50849685927103_ -0.1725338267360272 51.50669821605919_ -0.1696446534720544 51.50669821605919
176,5, -0.1696446534720544 51.50849685927103_ -0.1696446534720544 51.51029550248287_ -0.1725338267360272 51.51029550248287_ -0.1725338267360272 51.50849685927103_ -0.1696446534720544 51.50849685927103
177,5, -0.1696446534720544 51.51029550248287_ -0.1696446534720544 51.512094145694704_ -0.1725338267360272 51.512094145694704_ -0.1725338267360272 51.51029550248287_ -0.1696446534720544 51.51029550248287
178,5, -0.1696446534720544 51.512094145694704_ -0.1696446534720544 51.513892788906546_ -0.1725338267360272 51.513892788906546_ -0.1725338267360272 51.512094145694704_ -0.1696446534720544 51.512094145694704
179,5, -0.1696446534720544 51.513892788906546_ -0.1696446534720544 51.51569143211838_ -0.1725338267360272 51.51569143211838_ -0.1725338267360272 51.513892788906546_ -0.1696446534720544 51.513892788906546
180,5, -0.1725338267360272 51.479718567881626_ -0.1725338267360272 51.48151721109346_ -0.175423 51.48151721109346_ -0.175423 51.479718567881626_ -0.1725338267360272 51.479718567881626
181,5, -0.1725338267360272 51.48151721109346_ -0.1725338267360272 51.4833158543053_ -0.175423 51.4833158543053_ -0.175423 51.48151721109346_ -0.1725338267360272 51.48151721109346
182,15, -0.1725338267360272 51.4833158543053_ -0.1725338267360272 51.48511449751714_ -0.175423 51.48511449751714_ -0.175423 51.4833158543053_ -0.1725338267360272 51.4833158543053
183,15, -0.1725338267360272 51.48511449751714_ -0.1725338267360272 51.48691314072898_ -0.175423 51.48691314072898_ -0.175423 51.48511449751714_ -0.1725338267360272 51.48511449751714
184,15, -0.1725338267360272 51.48691314072898_ -0.1725338267360272 51.488711783940815_ -0.175423 51.488711783940815_ -0.175423 51.48691314072898_ -0.1725338267360272 51.48691314072898
185,15, -0.1725338267360272 51.488711783940815_ -0.1725338267360272 51.49051042715265_ -0.175423 51.49051042715265_ -0.175423 51.488711783940815_ -0.1725338267360272 51.488711783940815
186,15, -0.1725338267360272 51.49051042715265_ -0.1725338267360272 51.49230907036449_ -0.175423 51.49230907036449_ -0.175423 51.49051042715265_ -0.1725338267360272 51.49051042715265
187,15, -0.1725338267360272 51.49230907036449_ -0.1725338267360272 51.49410771357633_ -0.175423 51.49410771357633_ -0.175423 51.49230907036449_ -0.1725338267360272 51.49230907036449
188,15, -0.1725338267360272 51.49410771357633_ -0.1725338267360272 51.49590635678817_ -0.175423 51.49590635678817_ -0.175423 51.49410771357633_ -0.1725338267360272 51.49410771357633
189,15, -0.1725338267360272 51.49590635678817_ -0.1725338267360272 51.497705_ -0.175423 51.497705_ -0.175423 51.49590635678817_ -0.1725338267360272 51.49590635678817
190,15, -0.1725338267360272 51.497705_ -0.1725338267360272 51.49950364321184_ -0.175423 51.49950364321184_ -0.175423 51.497705_ -0.1725338267360272 51.497705
191,5, -0.1725338267360272 51.49950364321184_ -0.1725338267360272 51.50130228642368_ -0.175423 51.50130228642368_ -0.175423 51.49950364321184_ -0.1725338267360272 51.49950364321184
192,5, -0.1725338267360272 51.50130228642368_ -0.1725338267360272 51.503100929635515_ -0.175423 51.503100929635515_ -0.175423 51.50130228642368_ -0.1725338267360272 51.50130228642368
193,5, -0.1725338267360272 51.503100929635515_ -0.1725338267360272 51.50489957284736_ -0.175423 51.50489957284736_ -0.175423 51.503100929635515_ -0.1725338267360272 51.503100929635515
194,5, -0.1725338267360272 51.50489957284736_ -0.1725338267360272 51.50669821605919_ -0.175423 51.50669821605919_ -0.175423 51.50489957284736_ -0.1725338267360272 51.50489957284736
195,5, -0.1725338267360272 51.50669821605919_ -0.1725338267360272 51.50849685927103_ -0.175423 51.50849685927103_ -0.175423 51.50669821605919_ -0.1725338267360272 51.50669821605919
196,5, -0.1725338267360272 51.50849685927103_ -0.1725338267360272 51.51029550248287_ -0.175423 51.51029550248287_ -0.175423 51.50849685927103_ -0.1725338267360272 51.50849685927103
197,5, -0.1725338267360272 51.51029550248287_ -0.1725338267360272 51.512094145694704_ -0.175423 51.512094145694704_ -0.175423 51.51029550248287_ -0.1725338267360272 51.51029550248287
198,5, -0.1725338267360272 51.512094145694704_ -0.1725338267360272 51.513892788906546_ -0.175423 51.513892788906546_ -0.175423 51.512094145694704_ -0.1725338267360272 51.512094145694704
199,5, -0.1725338267360272 51.513892788906546_ -0.1725338267360272 51.51569143211838_ -0.175423 51.51569143211838_ -0.175423 51.513892788906546_ -0.1725338267360272 51.513892788906546
200,5, -0.175423 51.479718567881626_ -0.175423 51.48151721109346_ -0.1783121732639728 51.48151721109346_ -0.1783121732639728 51.479718567881626_ -0.175423 51.479718567881626
201,5, -0.175423 51.48151721109346_ -0.175423 51.4833158543053_ -0.1783121732639728 51.4833158543053_ -0.1783121732639728 51.48151721109346_ -0.175423 51.48151721109346
202,15, -0.175423 51.4833158543053_ -0.175423 51.48511449751714_ -0.1783121732639728 51.48511449751714_ -0.1783121732639728 51.4833158543053_ -0.175423 51.4833158543053
203,15, -0.175423 51.48511449751714_ -0.175423 51.48691314072898_ -0.1783121732639728 51.48691314072898_ -0.1783121732639728 51.48511449751714_ -0.175423 51.48511449751714
204,15, -0.175423 51.48691314072898_ -0.175423 51.488711783940815_ -0.1783121732639728 51.488711783940815_ -0.1783121732639728 51.48691314072898_ -0.175423 51.48691314072898
205,15, -0.175423 51.488711783940815_ -0.175423 51.49051042715265_ -0.1783121732639728 51.49051042715265_ -0.1783121732639728 51.488711783940815_ -0.175423 51.488711783940815
206,15, -0.175423 51.49051042715265_ -0.175423 51.49230907036449_ -0.1783121732639728 51.49230907036449_ -0.1783121732639728 51.49051042715265_ -0.175423 51.49051042715265
207,15, -0.175423 51.49230907036449_ -0.175423 51.49410771357633_ -0.1783121732639728 51.49410771357633_ -0.1783121732639728 51.49230907036449_ -0.175423 51.49230907036449
208,15, -0.175423 51.49410771357633_ -0.175423 51.49590635678817_ -0.1783121732639728 51.49590635678817_ -0.1783121732639728 51.49410771357633_ -0.175423 51.49410771357633
209,15, -0.175423 51.49590635678817_ -0.175423 51.497705_ -0.1783121732639728 51.497705_ -0.1783121732639728 51.49590635678817_ -0.175423 51.49590635678817
210,15, -0.175423 51.497705_ -0.175423 51.49950364321184_ -0.1783121732639728 51.49950364321184_ -0.1783121732639728 51.497705_ -0.175423 51.497705
211,5, -0.175423 51.49950364321184_ -0.175423 51.50130228642368_ -0.1783121732639728 51.50130228642368_ -0.1783121732639728 51.49950364321184_ -0.175423 51.49950364321184
212,5, -0.175423 51.50130228642368_ -0.175423 51.503100929635515_ -0.1783121732639728 51.503100929635515_ -0.1783121732639728 51.50130228642368_ -0.175423 51.50130228642368
213,5, -0.175423 51.503100929635515_ -0.175423 51.50489957284736_ -0.1783121732639728 51.50489957284736_ -0.1783121732639728 51.503100929635515_ -0.175423 51.503100929635515
214,5, -0.175423 51.50489957284736_ -0.175423 51.50669821605919_ -0.1783121732639728 51.50669821605919_ -0.1783121732639728 51.50489957284736_ -0.175423 51.50489957284736
215,5, -0.175423 51.50669821605919_ -0.175423 51.50849685927103_ -0.1783121732639728 51.50849685927103_ -0.1783121732639728 51.50669821605919_ -0.175423 51.50669821605919
216,5, -0.175423 51.50849685927103_ -0.175423 51.51029550248287_ -0.1783121732639728 51.51029550248287_ -0.1783121732639728 51.50849685927103_ -0.175423 51.50849685927103
217,5, -0.175423 51.51029550248287_ -0.175423 51.512094145694704_ -0.1783121732639728 51.512094145694704_ -0.1783121732639728 51.51029550248287_ -0.175423 51.51029550248287
218,5, -0.175423 51.512094145694704_ -0.175423 51.513892788906546_ -0.1783121732639728 51.513892788906546_ -0.1783121732639728 51.512094145694704_ -0.175423 51.512094145694704
219,5, -0.175423 51.513892788906546_ -0.175423 51.51569143211838_ -0.1783121732639728 51.51569143211838_ -0.1783121732639728 51.513892788906546_ -0.175423 51.513892788906546
220,5, -0.1783121732639728 51.479718567881626_ -0.1783121732639728 51.48151721109346_ -0.1812013465279456 51.48151721109346_ -0.1812013465279456 51.479718567881626_ -0.1783121732639728 51.479718567881626
221,5, -0.1783121732639728 51.48151721109346_ -0.1783121732639728 51.4833158543053_ -0.1812013465279456 51.4833158543053_ -0.1812013465279456 51.48151721109346_ -0.1783121732639728 51.48151721109346
222,15, -0.1783121732639728 51.4833158543053_ -0.1783121732639728 51.48511449751714_ -0.1812013465279456 51.48511449751714_ -0.1812013465279456 51.4833158543053_ -0.1783121732639728 51.4833158543053
223,15, -0.1783121732639728 51.48511449751714_ -0.1783121732639728 51.48691314072898_ -0.1812013465279456 51.48691314072898_ -0.1812013465279456 51.48511449751714_ -0.1783121732639728 51.48511449751714
224,15, -0.1783121732639728 51.48691314072898_ -0.1783121732639728 51.488711783940815_ -0.1812013465279456 51.488711783940815_ -0.1812013465279456 51.48691314072898_ -0.1783121732639728 51.48691314072898
225,15, -0.1783121732639728 51.488711783940815_ -0.1783121732639728 51.49051042715265_ -0.1812013465279456 51.49051042715265_ -0.1812013465279456 51.488711783940815_ -0.1783121732639728 51.488711783940815
226,15, -0.1783121732639728 51.49051042715265_ -0.1783121732639728 51.49230907036449_ -0.1812013465279456 51.49230907036449_ -0.1812013465279456 51.49051042715265_ -0.1783121732639728 51.49051042715265
227,15, -0.1783121732639728 51.49230907036449_ -0.1783121732639728 51.49410771357633_ -0.1812013465279456 51.49410771357633_ -0.1812013465279456 51.49230907036449_ -0.1783121732639728 51.49230907036449
228,15, -0.1783121732639728 51.49410771357633_ -0.1783121732639728 51.49590635678817_ -0.1812013465279456 51.49590635678817_ -0.1812013465279456 51.49410771357633_ -0.1783121732639728 51.49410771357633
229,15, -0.1783121732639728 51.49590635678817_ -0.1783121732639728 51.497705_ -0.1812013465279456 51.497705_ -0.1812013465279456 51.49590635678817_ -0.1783121732639728 51.49590635678817
230,15, -0.1783121732639728 51.497705_ -0.1783121732639728 51.49950364321184_ -0.1812013465279456 51.49950364321184_ -0.1812013465279456 51.497705_ -0.1783121732639728 51.497705
231,5, -0.1783121732639728 51.49950364321184_ -0.1783121732639728 51.50130228642368_ -0.1812013465279456 51.50130228642368_ -0.1812013465279456 51.49950364321184_ -0.1783121732639728 51.49950364321184
232,5, -0.1783121732639728 51.50130228642368_ -0.1783121732639728 51.503100929635515_ -0.1812013465279456 51.503100929635515_ -0.1812013465279456 51.50130228642368_ -0.1783121732639728 51.50130228642368
233,5, -0.1783121732639728 51.503100929635515_ -0.1783121732639728 51.50489957284736_ -0.1812013465279456 51.50489957284736_ -0.1812013465279456 51.503100929635515_ -0.1783121732639728 51.503100929635515
234,5, -0.1783121732639728 51.50489957284736_ -0.1783121732639728 51.50669821605919_ -0.1812013465279456 51.50669821605919_ -0.1812013465279456 51.50489957284736_ -0.1783121732639728 51.50489957284736
235,5, -0.1783121732639728 51.50669821605919_ -0.1783121732639728 51.50849685927103_ -0.1812013465279456 51.50849685927103_ -0.1812013465279456 51.50669821605919_ -0.1783121732639728 51.50669821605919
236,5, -0.1783121732639728 51.50849685927103_ -0.1783121732639728 51.51029550248287_ -0.1812013465279456 51.51029550248287_ -0.1812013465279456 51.50849685927103_ -0.1783121732639728 51.50849685927103
237,5, -0.1783121732639728 51.51029550248287_ -0.1783121732639728 51.512094145694704_ -0.1812013465279456 51.512094145694704_ -0.1812013465279456 51.51029550248287_ -0.1783121732639728 51.51029550248287
238,5, -0.1783121732639728 51.512094145694704_ -0.1783121732639728 51.513892788906546_ -0.1812013465279456 51.513892788906546_ -0.1812013465279456 51.512094145694704_ -0.1783121732639728 51.512094145694704
239,5, -0.1783121732639728 51.513892788906546_ -0.1783121732639728 51.51569143211838_ -0.1812013465279456 51.51569143211838_ -0.1812013465279456 51.513892788906546_ -0.1783121732639728 51.513892788906546
240,5, -0.1812013465279456 51.479718567881626_ -0.1812013465279456 51.48151721109346_ -0.1840905197919185 51.48151721109346_ -0.1840905197919185 51.479718567881626_ -0.1812013465279456 51.479718567881626
241,5, -0.1812013465279456 51.48151721109346_ -0.1812013465279456 51.4833158543053_ -0.1840905197919185 51.4833158543053_ -0.1840905197919185 51.48151721109346_ -0.1812013465279456 51.48151721109346
242,15, -0.1812013465279456 51.4833158543053_ -0.1812013465279456 51.48511449751714_ -0.1840905197919185 51.48511449751714_ -0.1840905197919185 51.4833158543053_ -0.1812013465279456 51.4833158543053
243,15, -0.1812013465279456 51.48511449751714_ -0.1812013465279456 51.48691314072898_ -0.1840905197919185 51.48691314072898_ -0.1840905197919185 51.48511449751714_ -0.1812013465279456 51.48511449751714
244,15, -0.1812013465279456 51.48691314072898_ -0.1812013465279456 51.488711783940815_ -0.1840905197919185 51.488711783940815_ -0.1840905197919185 51.48691314072898_ -0.1812013465279456 51.48691314072898
245,15, -0.1812013465279456 51.488711783940815_ -0.1812013465279456 51.49051042715265_ -0.1840905197919185 51.49051042715265_ -0.1840905197919185 51.488711783940815_ -0.1812013465279456 51.488711783940815
246,15, -0.1812013465279456 51.49051042715265_ -0.1812013465279456 51.49230907036449_ -0.1840905197919185 51.49230907036449_ -0.1840905197919185 51.49051042715265_ -0.1812013465279456 51.49051042715265
247,15, -0.1812013465279456 51.49230907036449_ -0.1812013465279456 51.49410771357633_ -0.1840905197919185 51.49410771357633_ -0.1840905197919185 51.49230907036449_ -0.1812013465279456 51.49230907036449
248,15, -0.1812013465279456 51.49410771357633_ -0.1812013465279456 51.49590635678817_ -0.1840905197919185 51.49590635678817_ -0.1840905197919185 51.49410771357633_ -0.1812013465279456 51.49410771357633
249,15, -0.1812013465279456 51.49590635678817_ -0.1812013465279456 51.497705_ -0.1840905197919185 51.497705_ -0.1840905197919185 51.49590635678817_ -0.1812013465279456 51.49590635678817
250,15, -0.1812013465279456 51.497705_ -0.1812013465279456 51.49950364321184_ -0.1840905197919185 51.49950364321184_ -0.1840905197919185 51.497705_ -0.1812013465279456 51.497705
251,5, -0.1812013465279456 51.49950364321184_ -0.1812013465279456 51.50130228642368_ -0.1840905197919185 51.50130228642368_ -0.1840905197919185 51.49950364321184_ -0.1812013465279456 51.49950364321184
252,5, -0.1812013465279456 51.50130228642368_ -0.1812013465279456 51.503100929635515_ -0.1840905197919185 51.503100929635515_ -0.1840905197919185 51.50130228642368_ -0.1812013465279456 51.50130228642368
253,5, -0.1812013465279456 51.503100929635515_ -0.1812013465279456 51.50489957284736_ -0.1840905197919185 51.50489957284736_ -0.1840905197919185 51.503100929635515_ -0.1812013465279456 51.503100929635515
254,5, -0.1812013465279456 51.50489957284736_ -0.1812013465279456 51.50669821605919_ -0.1840905197919185 51.50669821605919_ -0.1840905197919185 51.50489957284736_ -0.1812013465279456 51.50489957284736
255,5, -0.1812013465279456 51.50669821605919_ -0.1812013465279456 51.50849685927103_ -0.1840905197919185 51.50849685927103_ -0.1840905197919185 51.50669821605919_ -0.1812013465279456 51.50669821605919
256,5, -0.1812013465279456 51.50849685927103_ -0.1812013465279456 51.51029550248287_ -0.1840905197919185 51.51029550248287_ -0.1840905197919185 51.50849685927103_ -0.1812013465279456 51.50849685927103
257,5, -0.1812013465279456 51.51029550248287_ -0.1812013465279456 51.512094145694704_ -0.1840905197919185 51.512094145694704_ -0.1840905197919185 51.51029550248287_ -0.1812013465279456 51.51029550248287
258,5, -0.1812013465279456 51.512094145694704_ -0.1812013465279456 51.513892788906546_ -0.1840905197919185 51.513892788906546_ -0.1840905197919185 51.512094145694704_ -0.1812013465279456 51.512094145694704
259,5, -0.1812013465279456 51.513892788906546_ -0.1812013465279456 51.51569143211838_ -0.1840905197919185 51.51569143211838_ -0.1840905197919185 51.513892788906546_ -0.1812013465279456 51.513892788906546
260,5, -0.1840905197919185 51.479718567881626_ -0.1840905197919185 51.48151721109346_ -0.1869796930558913 51.48151721109346_ -0.1869796930558913 51.479718567881626_ -0.1840905197919185 51.479718567881626
261,5, -0.1840905197919185 51.48151721109346_ -0.1840905197919185 51.4833158543053_ -0.1869796930558913 51.4833158543053_ -0.1869796930558913 51.48151721109346_ -0.1840905197919185 51.48151721109346
262,5, -0.1840905197919185 51.4833158543053_ -0.1840905197919185 51.48511449751714_ -0.1869796930558913 51.48511449751714_ -0.1869796930558913 51.4833158543053_ -0.1840905197919185 51.4833158543053
263,5, -0.1840905197919185 51.48511449751714_ -0.1840905197919185 51.48691314072898_ -0.1869796930558913 51.48691314072898_ -0.1869796930558913 51.48511449751714_ -0.1840905197919185 51.48511449751714
264,5, -0.1840905197919185 51.48691314072898_ -0.1840905197919185 51.488711783940815_ -0.1869796930558913 51.488711783940815_ -0.1869796930558913 51.48691314072898_ -0.1840905197919185 51.48691314072898
265,5, -0.1840905197919185 51.488711783940815_ -0.1840905197919185 51.49051042715265_ -0.1869796930558913 51.49051042715265_ -0.1869796930558913 51.488711783940815_ -0.1840905197919185 51.488711783940815
266,5, -0.1840905197919185 51.49051042715265_ -0.1840905197919185 51.49230907036449_ -0.1869796930558913 51.49230907036449_ -0.1869796930558913 51.49051042715265_ -0.1840905197919185 51.49051042715265
267,5, -0.1840905197919185 51.49230907036449_ -0.1840905197919185 51.49410771357633_ -0.1869796930558913 51.49410771357633_ -0.1869796930558913 51.49230907036449_ -0.1840905197919185 51.49230907036449
268,5, -0.1840905197919185 51.49410771357633_ -0.1840905197919185 51.49590635678817_ -0.1869796930558913 51.49590635678817_ -0.1869796930558913 51.49410771357633_ -0.1840905197919185 51.49410771357633
269,5, -0.1840905197919185 51.49590635678817_ -0.1840905197919185 51.497705_ -0.1869796930558913 51.497705_ -0.1869796930558913 51.49590635678817_ -0.1840905197919185 51.49590635678817
270,5, -0.1840905197919185 51.497705_ -0.1840905197919185 51.49950364321184_ -0.1869796930558913 51.49950364321184_ -0.1869796930558913 51.497705_ -0.1840905197919185 51.497705
271,5, -0.1840905197919185 51.49950364321184_ -0.1840905197919185 51.50130228642368_ -0.1869796930558913 51.50130228642368_ -0.1869796930558913 51.49950364321184_ -0.1840905197919185 51.49950364321184
272,5, -0.1840905197919185 51.50130228642368_ -0.1840905197919185 51.503100929635515_ -0.1869796930558913 51.503100929635515_ -0.1869796930558913 51.50130228642368_ -0.1840905197919185 51.50130228642368
273,5, -0.1840905197919185 51.503100929635515_ -0.1840905197919185 51.50489957284736_ -0.1869796930558913 51.50489957284736_ -0.1869796930558913 51.503100929635515_ -0.1840905197919185 51.503100929635515
274,5, -0.1840905197919185 51.50489957284736_ -0.1840905197919185 51.50669821605919_ -0.1869796930558913 51.50669821605919_ -0.1869796930558913 51.50489957284736_ -0.1840905197919185 51.50489957284736
275,5, -0.1840905197919185 51.50669821605919_ -0.1840905197919185 51.50849685927103_ -0.1869796930558913 51.50849685927103_ -0.1869796930558913 51.50669821605919_ -0.1840905197919185 51.50669821605919
276,5, -0.1840905197919185 51.50849685927103_ -0.1840905197919185 51.51029550248287_ -0.1869796930558913 51.51029550248287_ -0.1869796930558913 51.50849685927103_ -0.1840905197919185 51.50849685927103
277,5, -0.1840905197919185 51.51029550248287_ -0.1840905197919185 51.512094145694704_ -0.1869796930558913 51.512094145694704_ -0.1869796930558913 51.51029550248287_ -0.1840905197919185 51.51029550248287
278,5, -0.1840905197919185 51.512094145694704_ -0.1840905197919185 51.513892788906546_ -0.1869796930558913 51.513892788906546_ -0.1869796930558913 51.512094145694704_ -0.1840905197919185 51.512094145694704
279,5, -0.1840905197919185 51.513892788906546_ -0.1840905197919185 51.51569143211838_ -0.1869796930558913 51.51569143211838_ -0.1869796930558913 51.513892788906546_ -0.1840905197919185 51.513892788906546
280,5, -0.1869796930558913 51.479718567881626_ -0.1869796930558913 51.48151721109346_ -0.1898688663198641 51.48151721109346_ -0.1898688663198641 51.479718567881626_ -0.1869796930558913 51.479718567881626
281,5, -0.1869796930558913 51.48151721109346_ -0.1869796930558913 51.4833158543053_ -0.1898688663198641 51.4833158543053_ -0.1898688663198641 51.48151721109346_ -0.1869796930558913 51.48151721109346
