code,predicted_pm2.5,geometry
314,5.354705, -0.1425586541223092 51.519738379345014_ -0.1425586541223092 51.52131219215537_ -0.1450866807282854 51.52131219215537_ -0.1450866807282854 51.519738379345014_ -0.1425586541223092 51.519738379345014
315,5.33707, -0.1425586541223092 51.52131219215537_ -0.1425586541223092 51.52288600496573_ -0.1450866807282854 51.52288600496573_ -0.1450866807282854 51.52131219215537_ -0.1425586541223092 51.52131219215537
316,5.2966323, -0.1425586541223092 51.52288600496573_ -0.1425586541223092 51.52445981777608_ -0.1450866807282854 51.52445981777608_ -0.1450866807282854 51.52288600496573_ -0.1425586541223092 51.52288600496573
317,5.278602, -0.1425586541223092 51.52445981777608_ -0.1425586541223092 51.52603363058645_ -0.1450866807282854 51.52603363058645_ -0.1450866807282854 51.52445981777608_ -0.1425586541223092 51.52445981777608
318,5.2601514, -0.1425586541223092 51.52603363058645_ -0.1425586541223092 51.5276074433968_ -0.1450866807282854 51.5276074433968_ -0.1450866807282854 51.52603363058645_ -0.1425586541223092 51.52603363058645
319,5.248575, -0.1425586541223092 51.5276074433968_ -0.1425586541223092 51.52918125620716_ -0.1450866807282854 51.52918125620716_ -0.1450866807282854 51.5276074433968_ -0.1425586541223092 51.5276074433968
320,5.849443, -0.1450866807282854 51.46622874379285_ -0.1450866807282854 51.4678025566032_ -0.1476147073342616 51.4678025566032_ -0.1476147073342616 51.46622874379285_ -0.1450866807282854 51.46622874379285
321,5.7280774, -0.1450866807282854 51.4678025566032_ -0.1450866807282854 51.46937636941356_ -0.1476147073342616 51.46937636941356_ -0.1476147073342616 51.4678025566032_ -0.1450866807282854 51.4678025566032
322,5.6812296, -0.1450866807282854 51.46937636941356_ -0.1450866807282854 51.47095018222392_ -0.1476147073342616 51.47095018222392_ -0.1476147073342616 51.46937636941356_ -0.1450866807282854 51.46937636941356
323,5.6089864, -0.1450866807282854 51.47095018222392_ -0.1450866807282854 51.47252399503428_ -0.1476147073342616 51.47252399503428_ -0.1476147073342616 51.47095018222392_ -0.1450866807282854 51.47095018222392
324,5.5752935, -0.1450866807282854 51.47252399503428_ -0.1450866807282854 51.474097807844636_ -0.1476147073342616 51.474097807844636_ -0.1476147073342616 51.47252399503428_ -0.1450866807282854 51.47252399503428
325,5.5338044, -0.1450866807282854 51.474097807844636_ -0.1450866807282854 51.47567162065499_ -0.1476147073342616 51.47567162065499_ -0.1476147073342616 51.474097807844636_ -0.1450866807282854 51.474097807844636
326,5.52196, -0.1450866807282854 51.47567162065499_ -0.1450866807282854 51.47724543346535_ -0.1476147073342616 51.47724543346535_ -0.1476147073342616 51.47567162065499_ -0.1450866807282854 51.47567162065499
327,5.1993833, -0.1450866807282854 51.47724543346535_ -0.1450866807282854 51.47881924627571_ -0.1476147073342616 51.47881924627571_ -0.1476147073342616 51.47724543346535_ -0.1450866807282854 51.47724543346535
328,5.226606, -0.1450866807282854 51.47881924627571_ -0.1450866807282854 51.48039305908607_ -0.1476147073342616 51.48039305908607_ -0.1476147073342616 51.47881924627571_ -0.1450866807282854 51.47881924627571
329,5.2033, -0.1450866807282854 51.48039305908607_ -0.1450866807282854 51.481966871896425_ -0.1476147073342616 51.481966871896425_ -0.1476147073342616 51.48039305908607_ -0.1450866807282854 51.48039305908607
330,5.1714435, -0.1450866807282854 51.481966871896425_ -0.1450866807282854 51.48354068470678_ -0.1476147073342616 51.48354068470678_ -0.1476147073342616 51.481966871896425_ -0.1450866807282854 51.481966871896425
331,5.1319976, -0.1450866807282854 51.48354068470678_ -0.1450866807282854 51.48511449751714_ -0.1476147073342616 51.48511449751714_ -0.1476147073342616 51.48354068470678_ -0.1450866807282854 51.48354068470678
332,5.1193285, -0.1450866807282854 51.48511449751714_ -0.1450866807282854 51.4866883103275_ -0.1476147073342616 51.4866883103275_ -0.1476147073342616 51.48511449751714_ -0.1450866807282854 51.48511449751714
333,5.0984015, -0.1450866807282854 51.4866883103275_ -0.1450866807282854 51.48826212313786_ -0.1476147073342616 51.48826212313786_ -0.1476147073342616 51.4866883103275_ -0.1450866807282854 51.4866883103275
334,5.1666656, -0.1450866807282854 51.48826212313786_ -0.1450866807282854 51.489835935948214_ -0.1476147073342616 51.489835935948214_ -0.1476147073342616 51.48826212313786_ -0.1450866807282854 51.48826212313786
335,5.1766896, -0.1450866807282854 51.489835935948214_ -0.1450866807282854 51.49140974875857_ -0.1476147073342616 51.49140974875857_ -0.1476147073342616 51.489835935948214_ -0.1450866807282854 51.489835935948214
336,5.177235, -0.1450866807282854 51.49140974875857_ -0.1450866807282854 51.49298356156893_ -0.1476147073342616 51.49298356156893_ -0.1476147073342616 51.49140974875857_ -0.1450866807282854 51.49140974875857
337,5.207604, -0.1450866807282854 51.49298356156893_ -0.1450866807282854 51.49455737437929_ -0.1476147073342616 51.49455737437929_ -0.1476147073342616 51.49298356156893_ -0.1450866807282854 51.49298356156893
338,5.219334, -0.1450866807282854 51.49455737437929_ -0.1450866807282854 51.49613118718965_ -0.1476147073342616 51.49613118718965_ -0.1476147073342616 51.49455737437929_ -0.1450866807282854 51.49455737437929
339,5.214776, -0.1450866807282854 51.49613118718965_ -0.1450866807282854 51.497705_ -0.1476147073342616 51.497705_ -0.1476147073342616 51.49613118718965_ -0.1450866807282854 51.49613118718965
340,5.171235, -0.1450866807282854 51.497705_ -0.1450866807282854 51.49927881281036_ -0.1476147073342616 51.49927881281036_ -0.1476147073342616 51.497705_ -0.1450866807282854 51.497705
341,5.166741, -0.1450866807282854 51.49927881281036_ -0.1450866807282854 51.500852625620716_ -0.1476147073342616 51.500852625620716_ -0.1476147073342616 51.49927881281036_ -0.1450866807282854 51.49927881281036
342,5.148264, -0.1450866807282854 51.500852625620716_ -0.1450866807282854 51.50242643843108_ -0.1476147073342616 51.50242643843108_ -0.1476147073342616 51.500852625620716_ -0.1450866807282854 51.500852625620716
343,5.1397753, -0.1450866807282854 51.50242643843108_ -0.1450866807282854 51.504000251241436_ -0.1476147073342616 51.504000251241436_ -0.1476147073342616 51.50242643843108_ -0.1450866807282854 51.50242643843108
344,5.2862306, -0.1450866807282854 51.504000251241436_ -0.1450866807282854 51.50557406405179_ -0.1476147073342616 51.50557406405179_ -0.1476147073342616 51.504000251241436_ -0.1450866807282854 51.504000251241436
345,5.354878, -0.1450866807282854 51.50557406405179_ -0.1450866807282854 51.50714787686215_ -0.1476147073342616 51.50714787686215_ -0.1476147073342616 51.50557406405179_ -0.1450866807282854 51.50557406405179
346,5.3639045, -0.1450866807282854 51.50714787686215_ -0.1450866807282854 51.508721689672505_ -0.1476147073342616 51.508721689672505_ -0.1476147073342616 51.50714787686215_ -0.1450866807282854 51.50714787686215
347,5.415929, -0.1450866807282854 51.508721689672505_ -0.1450866807282854 51.51029550248287_ -0.1476147073342616 51.51029550248287_ -0.1476147073342616 51.508721689672505_ -0.1450866807282854 51.508721689672505
348,5.4694667, -0.1450866807282854 51.51029550248287_ -0.1450866807282854 51.511869315293225_ -0.1476147073342616 51.511869315293225_ -0.1476147073342616 51.51029550248287_ -0.1450866807282854 51.51029550248287
349,5.479315, -0.1450866807282854 51.511869315293225_ -0.1450866807282854 51.51344312810358_ -0.1476147073342616 51.51344312810358_ -0.1476147073342616 51.511869315293225_ -0.1450866807282854 51.511869315293225
350,5.521707, -0.1450866807282854 51.51344312810358_ -0.1450866807282854 51.51501694091394_ -0.1476147073342616 51.51501694091394_ -0.1476147073342616 51.51344312810358_ -0.1450866807282854 51.51344312810358
351,5.4900613, -0.1450866807282854 51.51501694091394_ -0.1450866807282854 51.516590753724294_ -0.1476147073342616 51.516590753724294_ -0.1476147073342616 51.51501694091394_ -0.1450866807282854 51.51501694091394
352,5.487741, -0.1450866807282854 51.516590753724294_ -0.1450866807282854 51.51816456653466_ -0.1476147073342616 51.51816456653466_ -0.1476147073342616 51.516590753724294_ -0.1450866807282854 51.516590753724294
353,5.452234, -0.1450866807282854 51.51816456653466_ -0.1450866807282854 51.519738379345014_ -0.1476147073342616 51.519738379345014_ -0.1476147073342616 51.51816456653466_ -0.1450866807282854 51.51816456653466
354,5.419948, -0.1450866807282854 51.519738379345014_ -0.1450866807282854 51.52131219215537_ -0.1476147073342616 51.52131219215537_ -0.1476147073342616 51.519738379345014_ -0.1450866807282854 51.519738379345014
355,5.4038787, -0.1450866807282854 51.52131219215537_ -0.1450866807282854 51.52288600496573_ -0.1476147073342616 51.52288600496573_ -0.1476147073342616 51.52131219215537_ -0.1450866807282854 51.52131219215537
356,5.357227, -0.1450866807282854 51.52288600496573_ -0.1450866807282854 51.52445981777608_ -0.1476147073342616 51.52445981777608_ -0.1476147073342616 51.52288600496573_ -0.1450866807282854 51.52288600496573
357,5.3367076, -0.1450866807282854 51.52445981777608_ -0.1450866807282854 51.52603363058645_ -0.1476147073342616 51.52603363058645_ -0.1476147073342616 51.52445981777608_ -0.1450866807282854 51.52445981777608
358,5.297773, -0.1450866807282854 51.52603363058645_ -0.1450866807282854 51.5276074433968_ -0.1476147073342616 51.5276074433968_ -0.1476147073342616 51.52603363058645_ -0.1450866807282854 51.52603363058645
359,5.276706, -0.1450866807282854 51.5276074433968_ -0.1450866807282854 51.52918125620716_ -0.1476147073342616 51.52918125620716_ -0.1476147073342616 51.5276074433968_ -0.1450866807282854 51.5276074433968
360,6.013626, -0.1476147073342616 51.46622874379285_ -0.1476147073342616 51.4678025566032_ -0.1501427339402379 51.4678025566032_ -0.1501427339402379 51.46622874379285_ -0.1476147073342616 51.46622874379285
361,5.864267, -0.1476147073342616 51.4678025566032_ -0.1476147073342616 51.46937636941356_ -0.1501427339402379 51.46937636941356_ -0.1501427339402379 51.4678025566032_ -0.1476147073342616 51.4678025566032
362,5.805692, -0.1476147073342616 51.46937636941356_ -0.1476147073342616 51.47095018222392_ -0.1501427339402379 51.47095018222392_ -0.1501427339402379 51.46937636941356_ -0.1476147073342616 51.46937636941356
363,5.7229123, -0.1476147073342616 51.47095018222392_ -0.1476147073342616 51.47252399503428_ -0.1501427339402379 51.47252399503428_ -0.1501427339402379 51.47095018222392_ -0.1476147073342616 51.47095018222392
364,5.637899, -0.1476147073342616 51.47252399503428_ -0.1476147073342616 51.474097807844636_ -0.1501427339402379 51.474097807844636_ -0.1501427339402379 51.47252399503428_ -0.1476147073342616 51.47252399503428
365,5.576365, -0.1476147073342616 51.474097807844636_ -0.1476147073342616 51.47567162065499_ -0.1501427339402379 51.47567162065499_ -0.1501427339402379 51.474097807844636_ -0.1476147073342616 51.474097807844636
366,5.5551677, -0.1476147073342616 51.47567162065499_ -0.1476147073342616 51.47724543346535_ -0.1501427339402379 51.47724543346535_ -0.1501427339402379 51.47567162065499_ -0.1476147073342616 51.47567162065499
367,5.160349, -0.1476147073342616 51.47724543346535_ -0.1476147073342616 51.47881924627571_ -0.1501427339402379 51.47881924627571_ -0.1501427339402379 51.47724543346535_ -0.1476147073342616 51.47724543346535
368,5.164422, -0.1476147073342616 51.47881924627571_ -0.1476147073342616 51.48039305908607_ -0.1501427339402379 51.48039305908607_ -0.1501427339402379 51.47881924627571_ -0.1476147073342616 51.47881924627571
369,5.1415324, -0.1476147073342616 51.48039305908607_ -0.1476147073342616 51.481966871896425_ -0.1501427339402379 51.481966871896425_ -0.1501427339402379 51.48039305908607_ -0.1476147073342616 51.48039305908607
370,5.1279488, -0.1476147073342616 51.481966871896425_ -0.1476147073342616 51.48354068470678_ -0.1501427339402379 51.48354068470678_ -0.1501427339402379 51.481966871896425_ -0.1476147073342616 51.481966871896425
371,5.1053867, -0.1476147073342616 51.48354068470678_ -0.1476147073342616 51.48511449751714_ -0.1501427339402379 51.48511449751714_ -0.1501427339402379 51.48354068470678_ -0.1476147073342616 51.48354068470678
372,5.097422, -0.1476147073342616 51.48511449751714_ -0.1476147073342616 51.4866883103275_ -0.1501427339402379 51.4866883103275_ -0.1501427339402379 51.48511449751714_ -0.1476147073342616 51.48511449751714
373,5.082051, -0.1476147073342616 51.4866883103275_ -0.1476147073342616 51.48826212313786_ -0.1501427339402379 51.48826212313786_ -0.1501427339402379 51.4866883103275_ -0.1476147073342616 51.4866883103275
374,5.1109333, -0.1476147073342616 51.48826212313786_ -0.1476147073342616 51.489835935948214_ -0.1501427339402379 51.489835935948214_ -0.1501427339402379 51.48826212313786_ -0.1476147073342616 51.48826212313786
375,5.132957, -0.1476147073342616 51.489835935948214_ -0.1476147073342616 51.49140974875857_ -0.1501427339402379 51.49140974875857_ -0.1501427339402379 51.489835935948214_ -0.1476147073342616 51.489835935948214
376,5.182876, -0.1476147073342616 51.49140974875857_ -0.1476147073342616 51.49298356156893_ -0.1501427339402379 51.49298356156893_ -0.1501427339402379 51.49140974875857_ -0.1476147073342616 51.49140974875857
377,5.198482, -0.1476147073342616 51.49298356156893_ -0.1476147073342616 51.49455737437929_ -0.1501427339402379 51.49455737437929_ -0.1501427339402379 51.49298356156893_ -0.1476147073342616 51.49298356156893
378,5.2114615, -0.1476147073342616 51.49455737437929_ -0.1476147073342616 51.49613118718965_ -0.1501427339402379 51.49613118718965_ -0.1501427339402379 51.49455737437929_ -0.1476147073342616 51.49455737437929
379,5.231026, -0.1476147073342616 51.49613118718965_ -0.1476147073342616 51.497705_ -0.1501427339402379 51.497705_ -0.1501427339402379 51.49613118718965_ -0.1476147073342616 51.49613118718965
380,5.182245, -0.1476147073342616 51.497705_ -0.1476147073342616 51.49927881281036_ -0.1501427339402379 51.49927881281036_ -0.1501427339402379 51.497705_ -0.1476147073342616 51.497705
381,5.2126994, -0.1476147073342616 51.49927881281036_ -0.1476147073342616 51.500852625620716_ -0.1501427339402379 51.500852625620716_ -0.1501427339402379 51.49927881281036_ -0.1476147073342616 51.49927881281036
382,5.1793, -0.1476147073342616 51.500852625620716_ -0.1476147073342616 51.50242643843108_ -0.1501427339402379 51.50242643843108_ -0.1501427339402379 51.500852625620716_ -0.1476147073342616 51.500852625620716
383,5.163444, -0.1476147073342616 51.50242643843108_ -0.1476147073342616 51.504000251241436_ -0.1501427339402379 51.504000251241436_ -0.1501427339402379 51.50242643843108_ -0.1476147073342616 51.50242643843108
384,5.165231, -0.1476147073342616 51.504000251241436_ -0.1476147073342616 51.50557406405179_ -0.1501427339402379 51.50557406405179_ -0.1501427339402379 51.504000251241436_ -0.1476147073342616 51.504000251241436
385,5.377347, -0.1476147073342616 51.50557406405179_ -0.1476147073342616 51.50714787686215_ -0.1501427339402379 51.50714787686215_ -0.1501427339402379 51.50557406405179_ -0.1476147073342616 51.50557406405179
386,5.3981247, -0.1476147073342616 51.50714787686215_ -0.1476147073342616 51.508721689672505_ -0.1501427339402379 51.508721689672505_ -0.1501427339402379 51.50714787686215_ -0.1476147073342616 51.50714787686215
387,5.4390655, -0.1476147073342616 51.508721689672505_ -0.1476147073342616 51.51029550248287_ -0.1501427339402379 51.51029550248287_ -0.1501427339402379 51.508721689672505_ -0.1476147073342616 51.508721689672505
388,5.4712324, -0.1476147073342616 51.51029550248287_ -0.1476147073342616 51.511869315293225_ -0.1501427339402379 51.511869315293225_ -0.1501427339402379 51.51029550248287_ -0.1476147073342616 51.51029550248287
389,5.4925914, -0.1476147073342616 51.511869315293225_ -0.1476147073342616 51.51344312810358_ -0.1501427339402379 51.51344312810358_ -0.1501427339402379 51.511869315293225_ -0.1476147073342616 51.511869315293225
390,5.531652, -0.1476147073342616 51.51344312810358_ -0.1476147073342616 51.51501694091394_ -0.1501427339402379 51.51501694091394_ -0.1501427339402379 51.51344312810358_ -0.1476147073342616 51.51344312810358
391,5.50361, -0.1476147073342616 51.51501694091394_ -0.1476147073342616 51.516590753724294_ -0.1501427339402379 51.516590753724294_ -0.1501427339402379 51.51501694091394_ -0.1476147073342616 51.51501694091394
392,5.50789, -0.1476147073342616 51.516590753724294_ -0.1476147073342616 51.51816456653466_ -0.1501427339402379 51.51816456653466_ -0.1501427339402379 51.516590753724294_ -0.1476147073342616 51.516590753724294
393,5.527562, -0.1476147073342616 51.51816456653466_ -0.1476147073342616 51.519738379345014_ -0.1501427339402379 51.519738379345014_ -0.1501427339402379 51.51816456653466_ -0.1476147073342616 51.51816456653466
394,5.477686, -0.1476147073342616 51.519738379345014_ -0.1476147073342616 51.52131219215537_ -0.1501427339402379 51.52131219215537_ -0.1501427339402379 51.519738379345014_ -0.1476147073342616 51.519738379345014
395,5.448881, -0.1476147073342616 51.52131219215537_ -0.1476147073342616 51.52288600496573_ -0.1501427339402379 51.52288600496573_ -0.1501427339402379 51.52131219215537_ -0.1476147073342616 51.52131219215537
396,5.3930316, -0.1476147073342616 51.52288600496573_ -0.1476147073342616 51.52445981777608_ -0.1501427339402379 51.52445981777608_ -0.1501427339402379 51.52288600496573_ -0.1476147073342616 51.52288600496573
397,5.384211, -0.1476147073342616 51.52445981777608_ -0.1476147073342616 51.52603363058645_ -0.1501427339402379 51.52603363058645_ -0.1501427339402379 51.52445981777608_ -0.1476147073342616 51.52445981777608
398,5.3559103, -0.1476147073342616 51.52603363058645_ -0.1476147073342616 51.5276074433968_ -0.1501427339402379 51.5276074433968_ -0.1501427339402379 51.52603363058645_ -0.1476147073342616 51.52603363058645
399,5.340156, -0.1476147073342616 51.5276074433968_ -0.1476147073342616 51.52918125620716_ -0.1501427339402379 51.52918125620716_ -0.1501427339402379 51.5276074433968_ -0.1476147073342616 51.5276074433968
400,6.0645614, -0.1501427339402379 51.46622874379285_ -0.1501427339402379 51.4678025566032_ -0.1526707605462141 51.4678025566032_ -0.1526707605462141 51.46622874379285_ -0.1501427339402379 51.46622874379285
401,5.941122, -0.1501427339402379 51.4678025566032_ -0.1501427339402379 51.46937636941356_ -0.1526707605462141 51.46937636941356_ -0.1526707605462141 51.4678025566032_ -0.1501427339402379 51.4678025566032
402,5.847558, -0.1501427339402379 51.46937636941356_ -0.1501427339402379 51.47095018222392_ -0.1526707605462141 51.47095018222392_ -0.1526707605462141 51.46937636941356_ -0.1501427339402379 51.46937636941356
403,5.723577, -0.1501427339402379 51.47095018222392_ -0.1501427339402379 51.47252399503428_ -0.1526707605462141 51.47252399503428_ -0.1526707605462141 51.47095018222392_ -0.1501427339402379 51.47095018222392
404,5.643745, -0.1501427339402379 51.47252399503428_ -0.1501427339402379 51.474097807844636_ -0.1526707605462141 51.474097807844636_ -0.1526707605462141 51.47252399503428_ -0.1501427339402379 51.47252399503428
405,5.589502, -0.1501427339402379 51.474097807844636_ -0.1501427339402379 51.47567162065499_ -0.1526707605462141 51.47567162065499_ -0.1526707605462141 51.474097807844636_ -0.1501427339402379 51.474097807844636
406,5.5524144, -0.1501427339402379 51.47567162065499_ -0.1501427339402379 51.47724543346535_ -0.1526707605462141 51.47724543346535_ -0.1526707605462141 51.47567162065499_ -0.1501427339402379 51.47567162065499
407,5.1231546, -0.1501427339402379 51.47724543346535_ -0.1501427339402379 51.47881924627571_ -0.1526707605462141 51.47881924627571_ -0.1526707605462141 51.47724543346535_ -0.1501427339402379 51.47724543346535
408,5.107168, -0.1501427339402379 51.47881924627571_ -0.1501427339402379 51.48039305908607_ -0.1526707605462141 51.48039305908607_ -0.1526707605462141 51.47881924627571_ -0.1501427339402379 51.47881924627571
409,5.1046777, -0.1501427339402379 51.48039305908607_ -0.1501427339402379 51.481966871896425_ -0.1526707605462141 51.481966871896425_ -0.1526707605462141 51.48039305908607_ -0.1501427339402379 51.48039305908607
410,5.1055923, -0.1501427339402379 51.481966871896425_ -0.1501427339402379 51.48354068470678_ -0.1526707605462141 51.48354068470678_ -0.1526707605462141 51.481966871896425_ -0.1501427339402379 51.481966871896425
411,5.0952373, -0.1501427339402379 51.48354068470678_ -0.1501427339402379 51.48511449751714_ -0.1526707605462141 51.48511449751714_ -0.1526707605462141 51.48354068470678_ -0.1501427339402379 51.48354068470678
412,5.094607, -0.1501427339402379 51.48511449751714_ -0.1501427339402379 51.4866883103275_ -0.1526707605462141 51.4866883103275_ -0.1526707605462141 51.48511449751714_ -0.1501427339402379 51.48511449751714
413,5.1009135, -0.1501427339402379 51.4866883103275_ -0.1501427339402379 51.48826212313786_ -0.1526707605462141 51.48826212313786_ -0.1526707605462141 51.4866883103275_ -0.1501427339402379 51.4866883103275
414,5.1363873, -0.1501427339402379 51.48826212313786_ -0.1501427339402379 51.489835935948214_ -0.1526707605462141 51.489835935948214_ -0.1526707605462141 51.48826212313786_ -0.1501427339402379 51.48826212313786
415,5.1447253, -0.1501427339402379 51.489835935948214_ -0.1501427339402379 51.49140974875857_ -0.1526707605462141 51.49140974875857_ -0.1526707605462141 51.489835935948214_ -0.1501427339402379 51.489835935948214
416,5.1354003, -0.1501427339402379 51.49140974875857_ -0.1501427339402379 51.49298356156893_ -0.1526707605462141 51.49298356156893_ -0.1526707605462141 51.49140974875857_ -0.1501427339402379 51.49140974875857
417,5.1218057, -0.1501427339402379 51.49298356156893_ -0.1501427339402379 51.49455737437929_ -0.1526707605462141 51.49455737437929_ -0.1526707605462141 51.49298356156893_ -0.1501427339402379 51.49298356156893
418,5.1877236, -0.1501427339402379 51.49455737437929_ -0.1501427339402379 51.49613118718965_ -0.1526707605462141 51.49613118718965_ -0.1526707605462141 51.49455737437929_ -0.1501427339402379 51.49455737437929
419,5.2416053, -0.1501427339402379 51.49613118718965_ -0.1501427339402379 51.497705_ -0.1526707605462141 51.497705_ -0.1526707605462141 51.49613118718965_ -0.1501427339402379 51.49613118718965
420,5.2067046, -0.1501427339402379 51.497705_ -0.1501427339402379 51.49927881281036_ -0.1526707605462141 51.49927881281036_ -0.1526707605462141 51.497705_ -0.1501427339402379 51.497705
421,5.210857, -0.1501427339402379 51.49927881281036_ -0.1501427339402379 51.500852625620716_ -0.1526707605462141 51.500852625620716_ -0.1526707605462141 51.49927881281036_ -0.1501427339402379 51.49927881281036
422,5.17672, -0.1501427339402379 51.500852625620716_ -0.1501427339402379 51.50242643843108_ -0.1526707605462141 51.50242643843108_ -0.1526707605462141 51.500852625620716_ -0.1501427339402379 51.500852625620716
423,5.1595225, -0.1501427339402379 51.50242643843108_ -0.1501427339402379 51.504000251241436_ -0.1526707605462141 51.504000251241436_ -0.1526707605462141 51.50242643843108_ -0.1501427339402379 51.50242643843108
424,5.166267, -0.1501427339402379 51.504000251241436_ -0.1501427339402379 51.50557406405179_ -0.1526707605462141 51.50557406405179_ -0.1526707605462141 51.504000251241436_ -0.1501427339402379 51.504000251241436
425,5.3644133, -0.1501427339402379 51.50557406405179_ -0.1501427339402379 51.50714787686215_ -0.1526707605462141 51.50714787686215_ -0.1526707605462141 51.50557406405179_ -0.1501427339402379 51.50557406405179
426,5.391312, -0.1501427339402379 51.50714787686215_ -0.1501427339402379 51.508721689672505_ -0.1526707605462141 51.508721689672505_ -0.1526707605462141 51.50714787686215_ -0.1501427339402379 51.50714787686215
427,5.424215, -0.1501427339402379 51.508721689672505_ -0.1501427339402379 51.51029550248287_ -0.1526707605462141 51.51029550248287_ -0.1526707605462141 51.508721689672505_ -0.1501427339402379 51.508721689672505
428,5.4558797, -0.1501427339402379 51.51029550248287_ -0.1501427339402379 51.511869315293225_ -0.1526707605462141 51.511869315293225_ -0.1526707605462141 51.51029550248287_ -0.1501427339402379 51.51029550248287
429,5.488043, -0.1501427339402379 51.511869315293225_ -0.1501427339402379 51.51344312810358_ -0.1526707605462141 51.51344312810358_ -0.1526707605462141 51.511869315293225_ -0.1501427339402379 51.511869315293225
430,5.5178866, -0.1501427339402379 51.51344312810358_ -0.1501427339402379 51.51501694091394_ -0.1526707605462141 51.51501694091394_ -0.1526707605462141 51.51344312810358_ -0.1501427339402379 51.51344312810358
431,5.4879494, -0.1501427339402379 51.51501694091394_ -0.1501427339402379 51.516590753724294_ -0.1526707605462141 51.516590753724294_ -0.1526707605462141 51.51501694091394_ -0.1501427339402379 51.51501694091394
432,5.488145, -0.1501427339402379 51.516590753724294_ -0.1501427339402379 51.51816456653466_ -0.1526707605462141 51.51816456653466_ -0.1526707605462141 51.516590753724294_ -0.1501427339402379 51.516590753724294
433,5.4840384, -0.1501427339402379 51.51816456653466_ -0.1501427339402379 51.519738379345014_ -0.1526707605462141 51.519738379345014_ -0.1526707605462141 51.51816456653466_ -0.1501427339402379 51.51816456653466
434,5.428151, -0.1501427339402379 51.519738379345014_ -0.1501427339402379 51.52131219215537_ -0.1526707605462141 51.52131219215537_ -0.1526707605462141 51.519738379345014_ -0.1501427339402379 51.519738379345014
435,5.4091773, -0.1501427339402379 51.52131219215537_ -0.1501427339402379 51.52288600496573_ -0.1526707605462141 51.52288600496573_ -0.1526707605462141 51.52131219215537_ -0.1501427339402379 51.52131219215537
436,5.371263, -0.1501427339402379 51.52288600496573_ -0.1501427339402379 51.52445981777608_ -0.1526707605462141 51.52445981777608_ -0.1526707605462141 51.52288600496573_ -0.1501427339402379 51.52288600496573
437,5.3629403, -0.1501427339402379 51.52445981777608_ -0.1501427339402379 51.52603363058645_ -0.1526707605462141 51.52603363058645_ -0.1526707605462141 51.52445981777608_ -0.1501427339402379 51.52445981777608
438,5.3368993, -0.1501427339402379 51.52603363058645_ -0.1501427339402379 51.5276074433968_ -0.1526707605462141 51.5276074433968_ -0.1526707605462141 51.52603363058645_ -0.1501427339402379 51.52603363058645
439,5.310392, -0.1501427339402379 51.5276074433968_ -0.1501427339402379 51.52918125620716_ -0.1526707605462141 51.52918125620716_ -0.1526707605462141 51.5276074433968_ -0.1501427339402379 51.5276074433968
440,6.039432, -0.1526707605462141 51.46622874379285_ -0.1526707605462141 51.4678025566032_ -0.1551987871521903 51.4678025566032_ -0.1551987871521903 51.46622874379285_ -0.1526707605462141 51.46622874379285
441,5.990419, -0.1526707605462141 51.4678025566032_ -0.1526707605462141 51.46937636941356_ -0.1551987871521903 51.46937636941356_ -0.1551987871521903 51.4678025566032_ -0.1526707605462141 51.4678025566032
442,5.9226475, -0.1526707605462141 51.46937636941356_ -0.1526707605462141 51.47095018222392_ -0.1551987871521903 51.47095018222392_ -0.1551987871521903 51.46937636941356_ -0.1526707605462141 51.46937636941356
443,5.7543926, -0.1526707605462141 51.47095018222392_ -0.1526707605462141 51.47252399503428_ -0.1551987871521903 51.47252399503428_ -0.1551987871521903 51.47095018222392_ -0.1526707605462141 51.47095018222392
444,5.686606, -0.1526707605462141 51.47252399503428_ -0.1526707605462141 51.474097807844636_ -0.1551987871521903 51.474097807844636_ -0.1551987871521903 51.47252399503428_ -0.1526707605462141 51.47252399503428
445,5.616398, -0.1526707605462141 51.474097807844636_ -0.1526707605462141 51.47567162065499_ -0.1551987871521903 51.47567162065499_ -0.1551987871521903 51.474097807844636_ -0.1526707605462141 51.474097807844636
446,5.570164, -0.1526707605462141 51.47567162065499_ -0.1526707605462141 51.47724543346535_ -0.1551987871521903 51.47724543346535_ -0.1551987871521903 51.47567162065499_ -0.1526707605462141 51.47567162065499
447,5.104505, -0.1526707605462141 51.47724543346535_ -0.1526707605462141 51.47881924627571_ -0.1551987871521903 51.47881924627571_ -0.1551987871521903 51.47724543346535_ -0.1526707605462141 51.47724543346535
448,5.100906, -0.1526707605462141 51.47881924627571_ -0.1526707605462141 51.48039305908607_ -0.1551987871521903 51.48039305908607_ -0.1551987871521903 51.47881924627571_ -0.1526707605462141 51.47881924627571
449,5.096255, -0.1526707605462141 51.48039305908607_ -0.1526707605462141 51.481966871896425_ -0.1551987871521903 51.481966871896425_ -0.1551987871521903 51.48039305908607_ -0.1526707605462141 51.48039305908607
450,5.1238656, -0.1526707605462141 51.481966871896425_ -0.1526707605462141 51.48354068470678_ -0.1551987871521903 51.48354068470678_ -0.1551987871521903 51.481966871896425_ -0.1526707605462141 51.481966871896425
451,5.1272945, -0.1526707605462141 51.48354068470678_ -0.1526707605462141 51.48511449751714_ -0.1551987871521903 51.48511449751714_ -0.1551987871521903 51.48354068470678_ -0.1526707605462141 51.48354068470678
