id,latitude,longitude,code
3367_,-0.2159108000000006,51.50751030000001,2188
6657_,-0.21645490000000014,51.507776099999994,2188
6641_,-0.21619570000014962,51.508426950000455,2188
6668_,-0.2167102000000001,51.508379999999995,2188
9803_,-0.21612329999999955,51.50824229999999,2188
8690_,-0.21618940000000034,51.506231899999996,2186
6529_,-0.21633510000000084,51.50552729999999,2186
6644_,-0.2159616000000014,51.50548739999999,2186
6646_,-0.21687370000000092,51.50557899999999,2186
6647_,-0.2171485999999995,51.5063007,2186
615_,-0.21280250000000128,51.5054339,2076
6590_,-0.2130077000000005,51.505395599999986,2076
566_,-0.2172354000000011,51.50500419999999,2185
567_,-0.21722959999999894,51.505231399999985,2185
568_,-0.21674989999999933,51.5051052,2185
6200_,-0.21689619999999965,51.50526249999999,2185
6201_,-0.21736030000000095,51.505138899999984,2185
569_,-0.21637069999999953,51.5049926,2185
573_,-0.21618990000000113,51.50497109999998,2185
8691_,-0.2163260000000012,51.50479549999999,2185
570_,-0.21599980000000144,51.50445959999999,2185
575_,-0.21589670000000105,51.504662299999985,2185
6531_,-0.2162694000000002,51.5050973,2185
577_,-0.21720170000000016,51.50431119999998,2185
6645_,-0.21604080000000014,51.50519629999999,2185
8692_,-0.2164846000000004,51.50438759999999,2185
571_,-0.21597740000000096,51.5041817,2184
572_,-0.21646649999999976,51.504163399999996,2184
2208_,-0.2157387999768793,51.50393895000509,2184
2209_,-0.21619331489584082,51.50401343962574,2184
576_,-0.21664109999999898,51.5041945,2184
2723_,-0.21605000000000044,51.50356619999999,2184
2683_,-0.21720929999999947,51.5038749,2184
7103_,-0.21566544996976555,51.50470160000551,2130
574_,-0.21563909999999964,51.5048916,2130
6878_,-0.21516659999999996,51.50499039999999,2130
610_,-0.21487610000000187,51.50501959999999,2130
611_,-0.21502550000000117,51.50494539999999,2130
612_,-0.21419310000000158,51.505158499999986,2130
613_,-0.2145672999999999,51.5044426,2130
6877_,-0.21530160316828628,51.50485428520392,2130
6873_,-0.21439030000000017,51.5043467,2130
6875_,-0.21496930000000192,51.504346799999986,2130
578_,-0.21906050000000074,51.504145399999985,2239
7104_,-0.21780999999999962,51.5042219,2239
2682_,-0.21741229999999903,51.503857399999994,2239
2684_,-0.21740870000000126,51.50398599999999,2239
8578_,-0.21748270000000164,51.50411529999999,2239
8576_,-0.21804440000000028,51.50395009999998,2239
8816_,-0.21763360000000131,51.504094599999995,2239
579_,-0.21747780000000078,51.50459909999999,2240
6530_,-0.21904414999921187,51.50436885001064,2240
8815_,-0.21851919999999944,51.504468899999985,2240
7105_,-0.22021260000000023,51.503944999999995,2294
8431_,-0.22054867325781427,51.503953837378795,2294
2840_,-0.2205959000000018,51.503796999999985,2294
6255_,-0.22068489999999866,51.5041306,2294
6672_,-0.21840899685243736,51.50931050160277,2244
6671_,-0.2176753999999999,51.508620199999996,2244
583_,-0.21790240000000136,51.5097649,2245
584_,-0.22311934397723823,51.50339129280485,2404
585_,-0.2234023000000003,51.503247099999996,2404
586_,-0.22343260598415038,51.50341971226931,2404
2688_,-0.22356429999999997,51.50330599999999,2404
2687_,-0.223795899996788,51.50344250000044,2404
6252_,-0.22333279999999983,51.50374819999999,2404
6254_,-0.22391620000000045,51.50382549999999,2404
588_,-0.2237483999999994,51.50320209999999,2404
7706_,-0.22406850000000064,51.50406679999998,2404
6253_,-0.22359600000000135,51.504154199999995,2404
7707_,-0.22420690000000057,51.504041199999996,2404
8420_,-0.22281220000316082,51.503458150003034,2404
7396_,-0.22307900000000025,51.5030931,2403
587_,-0.22386589999999962,51.5030816,2403
589_,-0.2242055999999999,51.50298259999999,2403
5887_,-0.22387900000000038,51.50249349999999,2403
2835_,-0.22279590000000057,51.50265039999999,2403
7395_,-0.22295980000000154,51.502889499999995,2403
6397_,-0.22295789999999904,51.50252909999999,2403
633_,-0.22490340000000178,51.50277649999999,2458
634_,-0.2250872000000013,51.50272919999999,2458
2845_,-0.2247520000000013,51.502172999999985,2458
2846_,-0.22436339999999996,51.50227139999998,2458
590_,-0.22711180000000175,51.505622599999995,2516
592_,-0.22700100000000065,51.506140499999994,2516
593_,-0.22625418946490783,51.50545386054072,2516
9800_,-0.22742720000000102,51.506166999999984,2516
7398_,-0.226148400000001,51.505775299999996,2516
8264_,-0.22643020000000158,51.506270199999996,2516
591_,-0.2276356999999997,51.50572539999999,2571
2724_,-0.22834000000000024,51.505870299999984,2571
5948_,-0.22913490000000103,51.50599309999999,2571
6077_,-0.22909240000000156,51.506206599999985,2571
9799_,-0.2278256000000013,51.50618239999998,2571
6403_,-0.2277170000000006,51.50541129999998,2571
9795_,-0.22692719999999955,51.5070733,2517
9569_,-0.2261292999999996,51.50637249999998,2517
6073_,-0.2275519999987284,51.506550150011186,2517
6383_,-0.2275666999999984,51.5072337,2517
9796_,-0.22732520000000006,51.50707009999999,2517
9797_,-0.22731290000000198,51.50695369999999,2517
9798_,-0.2273470000000011,51.50727559999999,2517
2728_,-0.22562939999999995,51.50533159999999,2461
8419_,-0.22463649999999946,51.50545970000001,2461
595_,-0.224702099996772,51.50583505002147,2461
596_,-0.2246353000000006,51.50555769999999,2461
2730_,-0.22527880000000056,51.50585099999999,2461
2686_,-0.22548000000000065,51.50530259999999,2461
594_,-0.2246333407811459,51.50514983094014,2460
2685_,-0.2251331999999999,51.505234599999994,2460
9816_,-0.2244379999999994,51.50443119999999,2460
8110_,-0.22516480000000103,51.50454609999999,2460
8111_,-0.22459420000000124,51.50468469999998,2460
9791_,-0.22466980000000064,51.50481339999999,2460
8417_,-0.22476290000000004,51.50490939999999,2460
8418_,-0.2252062000000007,51.5048259,2460
9817_,-0.22514529999999947,51.5042619,2460
3253_,-0.22276650000000064,51.50483099999999,2405
3252_,-0.22260780000000083,51.505229099999994,2405
9815_,-0.22337520000000144,51.5052416,2405
7704_,-0.22112389999999987,51.50453779999999,2350
6535_,-0.2217334999999992,51.50511459999999,2350
9810_,-0.22227130000000137,51.505190599999985,2350
3254_,-0.2217491000000015,51.504670399999995,2350
7705_,-0.2209230000000009,51.504341199999985,2350
597_,-0.22458340000000115,51.508035899999996,2463
2731_,-0.22553439999999922,51.5080346,2463
8262_,-0.22588679999959377,51.5080896500004,2463
603_,-0.22455300000000009,51.50933079999998,2464
602_,-0.22440779999999916,51.5093389,2464
598_,-0.22745090000000098,51.51227059999999,2522
