code,predicted_pm2.5,geometry
569,5.40551, -0.1631945324700987 51.489963734926924_ -0.1631945324700987 51.490938_ -0.1647592690191416 51.490938_ -0.1647592690191416 51.489963734926924_ -0.1631945324700987 51.489963734926924
570,4.093355, -0.1631945324700987 51.490938_ -0.1631945324700987 51.491912265073076_ -0.1647592690191416 51.491912265073076_ -0.1647592690191416 51.490938_ -0.1631945324700987 51.490938
571,4.9250145, -0.1631945324700987 51.491912265073076_ -0.1631945324700987 51.49288653014616_ -0.1647592690191416 51.49288653014616_ -0.1647592690191416 51.491912265073076_ -0.1631945324700987 51.491912265073076
572,4.579523, -0.1631945324700987 51.49288653014616_ -0.1631945324700987 51.493860795219234_ -0.1647592690191416 51.493860795219234_ -0.1647592690191416 51.49288653014616_ -0.1631945324700987 51.49288653014616
573,4.8129663, -0.1631945324700987 51.493860795219234_ -0.1631945324700987 51.49483506029232_ -0.1647592690191416 51.49483506029232_ -0.1647592690191416 51.493860795219234_ -0.1631945324700987 51.493860795219234
574,4.6902056, -0.1631945324700987 51.49483506029232_ -0.1631945324700987 51.49580932536539_ -0.1647592690191416 51.49580932536539_ -0.1647592690191416 51.49483506029232_ -0.1631945324700987 51.49483506029232
575,4.514322, -0.1631945324700987 51.49580932536539_ -0.1631945324700987 51.49678359043847_ -0.1647592690191416 51.49678359043847_ -0.1647592690191416 51.49580932536539_ -0.1631945324700987 51.49580932536539
576,4.0054884, -0.1631945324700987 51.49678359043847_ -0.1631945324700987 51.49775785551155_ -0.1647592690191416 51.49775785551155_ -0.1647592690191416 51.49678359043847_ -0.1631945324700987 51.49678359043847
577,4.711875, -0.1631945324700987 51.49775785551155_ -0.1631945324700987 51.49873212058463_ -0.1647592690191416 51.49873212058463_ -0.1647592690191416 51.49775785551155_ -0.1631945324700987 51.49775785551155
578,4.8414555, -0.1631945324700987 51.49873212058463_ -0.1631945324700987 51.49970638565771_ -0.1647592690191416 51.49970638565771_ -0.1647592690191416 51.49873212058463_ -0.1631945324700987 51.49873212058463
579,5.159094, -0.1631945324700987 51.49970638565771_ -0.1631945324700987 51.500680650730786_ -0.1647592690191416 51.500680650730786_ -0.1647592690191416 51.49970638565771_ -0.1631945324700987 51.49970638565771
580,5.3199763, -0.1631945324700987 51.500680650730786_ -0.1631945324700987 51.50165491580386_ -0.1647592690191416 51.50165491580386_ -0.1647592690191416 51.500680650730786_ -0.1631945324700987 51.500680650730786
581,5.3554573, -0.1631945324700987 51.50165491580386_ -0.1631945324700987 51.502629180876944_ -0.1647592690191416 51.502629180876944_ -0.1647592690191416 51.50165491580386_ -0.1631945324700987 51.50165491580386
582,5.167556, -0.1631945324700987 51.502629180876944_ -0.1631945324700987 51.50360344595002_ -0.1647592690191416 51.50360344595002_ -0.1647592690191416 51.502629180876944_ -0.1631945324700987 51.502629180876944
583,4.8101373, -0.1631945324700987 51.50360344595002_ -0.1631945324700987 51.5045777110231_ -0.1647592690191416 51.5045777110231_ -0.1647592690191416 51.50360344595002_ -0.1631945324700987 51.50360344595002
584,4.618882, -0.1631945324700987 51.5045777110231_ -0.1631945324700987 51.50555197609618_ -0.1647592690191416 51.50555197609618_ -0.1647592690191416 51.5045777110231_ -0.1631945324700987 51.5045777110231
585,4.4598317, -0.1631945324700987 51.50555197609618_ -0.1631945324700987 51.506526241169254_ -0.1647592690191416 51.506526241169254_ -0.1647592690191416 51.50555197609618_ -0.1631945324700987 51.50555197609618
586,4.3150415, -0.1631945324700987 51.506526241169254_ -0.1631945324700987 51.50750050624234_ -0.1647592690191416 51.50750050624234_ -0.1647592690191416 51.506526241169254_ -0.1631945324700987 51.506526241169254
587,4.4444404, -0.1631945324700987 51.50750050624234_ -0.1631945324700987 51.50847477131541_ -0.1647592690191416 51.50847477131541_ -0.1647592690191416 51.50750050624234_ -0.1631945324700987 51.50750050624234
588,4.719042, -0.1631945324700987 51.50847477131541_ -0.1631945324700987 51.509449036388496_ -0.1647592690191416 51.509449036388496_ -0.1647592690191416 51.50847477131541_ -0.1631945324700987 51.50847477131541
589,4.882266, -0.1631945324700987 51.509449036388496_ -0.1631945324700987 51.51042330146157_ -0.1647592690191416 51.51042330146157_ -0.1647592690191416 51.509449036388496_ -0.1631945324700987 51.509449036388496
590,5.0010805, -0.1631945324700987 51.51042330146157_ -0.1631945324700987 51.51139756653465_ -0.1647592690191416 51.51139756653465_ -0.1647592690191416 51.51042330146157_ -0.1631945324700987 51.51042330146157
591,5.0927534, -0.1631945324700987 51.51139756653465_ -0.1631945324700987 51.51237183160773_ -0.1647592690191416 51.51237183160773_ -0.1647592690191416 51.51139756653465_ -0.1631945324700987 51.51139756653465
592,5.852877, -0.1631945324700987 51.51237183160773_ -0.1631945324700987 51.513346096680806_ -0.1647592690191416 51.513346096680806_ -0.1647592690191416 51.51237183160773_ -0.1631945324700987 51.51237183160773
593,4.5589542, -0.1631945324700987 51.513346096680806_ -0.1631945324700987 51.51432036175389_ -0.1647592690191416 51.51432036175389_ -0.1647592690191416 51.513346096680806_ -0.1631945324700987 51.513346096680806
594,4.224031, -0.1631945324700987 51.51432036175389_ -0.1631945324700987 51.515294626826964_ -0.1647592690191416 51.515294626826964_ -0.1647592690191416 51.51432036175389_ -0.1631945324700987 51.51432036175389
595,5.102564, -0.1631945324700987 51.515294626826964_ -0.1631945324700987 51.51626889190004_ -0.1647592690191416 51.51626889190004_ -0.1647592690191416 51.515294626826964_ -0.1631945324700987 51.515294626826964
596,5.053157, -0.1631945324700987 51.51626889190004_ -0.1631945324700987 51.51724315697312_ -0.1647592690191416 51.51724315697312_ -0.1647592690191416 51.51626889190004_ -0.1631945324700987 51.51626889190004
597,4.636383, -0.1631945324700987 51.51724315697312_ -0.1631945324700987 51.5182174220462_ -0.1647592690191416 51.5182174220462_ -0.1647592690191416 51.51724315697312_ -0.1631945324700987 51.51724315697312
598,4.337608, -0.1631945324700987 51.5182174220462_ -0.1631945324700987 51.51919168711928_ -0.1647592690191416 51.51919168711928_ -0.1647592690191416 51.5182174220462_ -0.1631945324700987 51.5182174220462
599,4.169172, -0.1631945324700987 51.51919168711928_ -0.1631945324700987 51.52016595219236_ -0.1647592690191416 51.52016595219236_ -0.1647592690191416 51.51919168711928_ -0.1631945324700987 51.51919168711928
600,4.8192873, -0.1647592690191416 51.46171004780764_ -0.1647592690191416 51.46268431288072_ -0.1663240055681845 51.46268431288072_ -0.1663240055681845 51.46171004780764_ -0.1647592690191416 51.46171004780764
601,5.154336, -0.1647592690191416 51.46268431288072_ -0.1647592690191416 51.4636585779538_ -0.1663240055681845 51.4636585779538_ -0.1663240055681845 51.46268431288072_ -0.1647592690191416 51.46268431288072
602,5.797538, -0.1647592690191416 51.4636585779538_ -0.1647592690191416 51.46463284302688_ -0.1663240055681845 51.46463284302688_ -0.1663240055681845 51.4636585779538_ -0.1647592690191416 51.4636585779538
603,5.7956667, -0.1647592690191416 51.46463284302688_ -0.1647592690191416 51.46560710809996_ -0.1663240055681845 51.46560710809996_ -0.1663240055681845 51.46463284302688_ -0.1647592690191416 51.46463284302688
604,5.5414276, -0.1647592690191416 51.46560710809996_ -0.1647592690191416 51.466581373173035_ -0.1663240055681845 51.466581373173035_ -0.1663240055681845 51.46560710809996_ -0.1647592690191416 51.46560710809996
605,5.6960783, -0.1647592690191416 51.466581373173035_ -0.1647592690191416 51.46755563824611_ -0.1663240055681845 51.46755563824611_ -0.1663240055681845 51.466581373173035_ -0.1647592690191416 51.466581373173035
606,5.463394, -0.1647592690191416 51.46755563824611_ -0.1647592690191416 51.468529903319194_ -0.1663240055681845 51.468529903319194_ -0.1663240055681845 51.46755563824611_ -0.1647592690191416 51.46755563824611
607,5.3821645, -0.1647592690191416 51.468529903319194_ -0.1647592690191416 51.46950416839227_ -0.1663240055681845 51.46950416839227_ -0.1663240055681845 51.468529903319194_ -0.1647592690191416 51.468529903319194
608,5.09819, -0.1647592690191416 51.46950416839227_ -0.1647592690191416 51.47047843346535_ -0.1663240055681845 51.47047843346535_ -0.1663240055681845 51.46950416839227_ -0.1647592690191416 51.46950416839227
609,5.3760777, -0.1647592690191416 51.47047843346535_ -0.1647592690191416 51.47145269853843_ -0.1663240055681845 51.47145269853843_ -0.1663240055681845 51.47047843346535_ -0.1647592690191416 51.47047843346535
610,5.831505, -0.1647592690191416 51.47145269853843_ -0.1647592690191416 51.472426963611504_ -0.1663240055681845 51.472426963611504_ -0.1663240055681845 51.47145269853843_ -0.1647592690191416 51.47145269853843
611,5.486155, -0.1647592690191416 51.472426963611504_ -0.1647592690191416 51.47340122868459_ -0.1663240055681845 51.47340122868459_ -0.1663240055681845 51.472426963611504_ -0.1647592690191416 51.472426963611504
612,5.5944886, -0.1647592690191416 51.47340122868459_ -0.1647592690191416 51.47437549375766_ -0.1663240055681845 51.47437549375766_ -0.1663240055681845 51.47340122868459_ -0.1647592690191416 51.47340122868459
613,5.5423694, -0.1647592690191416 51.47437549375766_ -0.1647592690191416 51.475349758830745_ -0.1663240055681845 51.475349758830745_ -0.1663240055681845 51.47437549375766_ -0.1647592690191416 51.47437549375766
614,5.622443, -0.1647592690191416 51.475349758830745_ -0.1647592690191416 51.47632402390382_ -0.1663240055681845 51.47632402390382_ -0.1663240055681845 51.475349758830745_ -0.1647592690191416 51.475349758830745
615,5.5462112, -0.1647592690191416 51.47632402390382_ -0.1647592690191416 51.4772982889769_ -0.1663240055681845 51.4772982889769_ -0.1663240055681845 51.47632402390382_ -0.1647592690191416 51.47632402390382
616,5.5371017, -0.1647592690191416 51.4772982889769_ -0.1647592690191416 51.47827255404998_ -0.1663240055681845 51.47827255404998_ -0.1663240055681845 51.4772982889769_ -0.1647592690191416 51.4772982889769
617,5.7723694, -0.1647592690191416 51.47827255404998_ -0.1647592690191416 51.479246819123055_ -0.1663240055681845 51.479246819123055_ -0.1663240055681845 51.47827255404998_ -0.1647592690191416 51.47827255404998
618,5.9574943, -0.1647592690191416 51.479246819123055_ -0.1647592690191416 51.48022108419614_ -0.1663240055681845 51.48022108419614_ -0.1663240055681845 51.479246819123055_ -0.1647592690191416 51.479246819123055
619,5.3607535, -0.1647592690191416 51.48022108419614_ -0.1647592690191416 51.481195349269214_ -0.1663240055681845 51.481195349269214_ -0.1663240055681845 51.48022108419614_ -0.1647592690191416 51.48022108419614
620,5.61164, -0.1647592690191416 51.481195349269214_ -0.1647592690191416 51.48216961434229_ -0.1663240055681845 51.48216961434229_ -0.1663240055681845 51.481195349269214_ -0.1647592690191416 51.481195349269214
621,5.5031724, -0.1647592690191416 51.48216961434229_ -0.1647592690191416 51.48314387941537_ -0.1663240055681845 51.48314387941537_ -0.1663240055681845 51.48216961434229_ -0.1647592690191416 51.48216961434229
622,5.36685, -0.1647592690191416 51.48314387941537_ -0.1647592690191416 51.48411814448845_ -0.1663240055681845 51.48411814448845_ -0.1663240055681845 51.48314387941537_ -0.1647592690191416 51.48314387941537
623,5.452382, -0.1647592690191416 51.48411814448845_ -0.1647592690191416 51.48509240956153_ -0.1663240055681845 51.48509240956153_ -0.1663240055681845 51.48411814448845_ -0.1647592690191416 51.48411814448845
624,5.426325, -0.1647592690191416 51.48509240956153_ -0.1647592690191416 51.48606667463461_ -0.1663240055681845 51.48606667463461_ -0.1663240055681845 51.48509240956153_ -0.1647592690191416 51.48509240956153
625,5.0867004, -0.1647592690191416 51.48606667463461_ -0.1647592690191416 51.48704093970768_ -0.1663240055681845 51.48704093970768_ -0.1663240055681845 51.48606667463461_ -0.1647592690191416 51.48606667463461
626,5.2464895, -0.1647592690191416 51.48704093970768_ -0.1647592690191416 51.488015204780766_ -0.1663240055681845 51.488015204780766_ -0.1663240055681845 51.48704093970768_ -0.1647592690191416 51.48704093970768
627,5.5221677, -0.1647592690191416 51.488015204780766_ -0.1647592690191416 51.48898946985384_ -0.1663240055681845 51.48898946985384_ -0.1663240055681845 51.488015204780766_ -0.1647592690191416 51.488015204780766
628,5.274814, -0.1647592690191416 51.48898946985384_ -0.1647592690191416 51.489963734926924_ -0.1663240055681845 51.489963734926924_ -0.1663240055681845 51.48898946985384_ -0.1647592690191416 51.48898946985384
629,5.1644344, -0.1647592690191416 51.489963734926924_ -0.1647592690191416 51.490938_ -0.1663240055681845 51.490938_ -0.1663240055681845 51.489963734926924_ -0.1647592690191416 51.489963734926924
630,5.0103807, -0.1647592690191416 51.490938_ -0.1647592690191416 51.491912265073076_ -0.1663240055681845 51.491912265073076_ -0.1663240055681845 51.490938_ -0.1647592690191416 51.490938
631,4.8994303, -0.1647592690191416 51.491912265073076_ -0.1647592690191416 51.49288653014616_ -0.1663240055681845 51.49288653014616_ -0.1663240055681845 51.491912265073076_ -0.1647592690191416 51.491912265073076
632,4.8984056, -0.1647592690191416 51.49288653014616_ -0.1647592690191416 51.493860795219234_ -0.1663240055681845 51.493860795219234_ -0.1663240055681845 51.49288653014616_ -0.1647592690191416 51.49288653014616
633,4.9612417, -0.1647592690191416 51.493860795219234_ -0.1647592690191416 51.49483506029232_ -0.1663240055681845 51.49483506029232_ -0.1663240055681845 51.493860795219234_ -0.1647592690191416 51.493860795219234
634,4.914197, -0.1647592690191416 51.49483506029232_ -0.1647592690191416 51.49580932536539_ -0.1663240055681845 51.49580932536539_ -0.1663240055681845 51.49483506029232_ -0.1647592690191416 51.49483506029232
635,4.8222637, -0.1647592690191416 51.49580932536539_ -0.1647592690191416 51.49678359043847_ -0.1663240055681845 51.49678359043847_ -0.1663240055681845 51.49580932536539_ -0.1647592690191416 51.49580932536539
636,4.684483, -0.1647592690191416 51.49678359043847_ -0.1647592690191416 51.49775785551155_ -0.1663240055681845 51.49775785551155_ -0.1663240055681845 51.49678359043847_ -0.1647592690191416 51.49678359043847
637,4.7093973, -0.1647592690191416 51.49775785551155_ -0.1647592690191416 51.49873212058463_ -0.1663240055681845 51.49873212058463_ -0.1663240055681845 51.49775785551155_ -0.1647592690191416 51.49775785551155
638,4.9185257, -0.1647592690191416 51.49873212058463_ -0.1647592690191416 51.49970638565771_ -0.1663240055681845 51.49970638565771_ -0.1663240055681845 51.49873212058463_ -0.1647592690191416 51.49873212058463
639,5.1578126, -0.1647592690191416 51.49970638565771_ -0.1647592690191416 51.500680650730786_ -0.1663240055681845 51.500680650730786_ -0.1663240055681845 51.49970638565771_ -0.1647592690191416 51.49970638565771
640,5.1191006, -0.1647592690191416 51.500680650730786_ -0.1647592690191416 51.50165491580386_ -0.1663240055681845 51.50165491580386_ -0.1663240055681845 51.500680650730786_ -0.1647592690191416 51.500680650730786
641,5.3114886, -0.1647592690191416 51.50165491580386_ -0.1647592690191416 51.502629180876944_ -0.1663240055681845 51.502629180876944_ -0.1663240055681845 51.50165491580386_ -0.1647592690191416 51.50165491580386
642,5.013857, -0.1647592690191416 51.502629180876944_ -0.1647592690191416 51.50360344595002_ -0.1663240055681845 51.50360344595002_ -0.1663240055681845 51.502629180876944_ -0.1647592690191416 51.502629180876944
643,4.858652, -0.1647592690191416 51.50360344595002_ -0.1647592690191416 51.5045777110231_ -0.1663240055681845 51.5045777110231_ -0.1663240055681845 51.50360344595002_ -0.1647592690191416 51.50360344595002
644,5.2053723, -0.1647592690191416 51.5045777110231_ -0.1647592690191416 51.50555197609618_ -0.1663240055681845 51.50555197609618_ -0.1663240055681845 51.5045777110231_ -0.1647592690191416 51.5045777110231
645,5.706619, -0.1647592690191416 51.50555197609618_ -0.1647592690191416 51.506526241169254_ -0.1663240055681845 51.506526241169254_ -0.1663240055681845 51.50555197609618_ -0.1647592690191416 51.50555197609618
646,5.1608143, -0.1647592690191416 51.506526241169254_ -0.1647592690191416 51.50750050624234_ -0.1663240055681845 51.50750050624234_ -0.1663240055681845 51.506526241169254_ -0.1647592690191416 51.506526241169254
647,5.4633026, -0.1647592690191416 51.50750050624234_ -0.1647592690191416 51.50847477131541_ -0.1663240055681845 51.50847477131541_ -0.1663240055681845 51.50750050624234_ -0.1647592690191416 51.50750050624234
648,5.5491023, -0.1647592690191416 51.50847477131541_ -0.1647592690191416 51.509449036388496_ -0.1663240055681845 51.509449036388496_ -0.1663240055681845 51.50847477131541_ -0.1647592690191416 51.50847477131541
649,4.8622446, -0.1647592690191416 51.509449036388496_ -0.1647592690191416 51.51042330146157_ -0.1663240055681845 51.51042330146157_ -0.1663240055681845 51.509449036388496_ -0.1647592690191416 51.509449036388496
650,4.9841185, -0.1647592690191416 51.51042330146157_ -0.1647592690191416 51.51139756653465_ -0.1663240055681845 51.51139756653465_ -0.1663240055681845 51.51042330146157_ -0.1647592690191416 51.51042330146157
651,5.0660024, -0.1647592690191416 51.51139756653465_ -0.1647592690191416 51.51237183160773_ -0.1663240055681845 51.51237183160773_ -0.1663240055681845 51.51139756653465_ -0.1647592690191416 51.51139756653465
652,5.853525, -0.1647592690191416 51.51237183160773_ -0.1647592690191416 51.513346096680806_ -0.1663240055681845 51.513346096680806_ -0.1663240055681845 51.51237183160773_ -0.1647592690191416 51.51237183160773
653,5.970905, -0.1647592690191416 51.513346096680806_ -0.1647592690191416 51.51432036175389_ -0.1663240055681845 51.51432036175389_ -0.1663240055681845 51.513346096680806_ -0.1647592690191416 51.513346096680806
654,5.7067804, -0.1647592690191416 51.51432036175389_ -0.1647592690191416 51.515294626826964_ -0.1663240055681845 51.515294626826964_ -0.1663240055681845 51.51432036175389_ -0.1647592690191416 51.51432036175389
655,5.3551126, -0.1647592690191416 51.515294626826964_ -0.1647592690191416 51.51626889190004_ -0.1663240055681845 51.51626889190004_ -0.1663240055681845 51.515294626826964_ -0.1647592690191416 51.515294626826964
656,5.0452585, -0.1647592690191416 51.51626889190004_ -0.1647592690191416 51.51724315697312_ -0.1663240055681845 51.51724315697312_ -0.1663240055681845 51.51626889190004_ -0.1647592690191416 51.51626889190004
657,4.9980173, -0.1647592690191416 51.51724315697312_ -0.1647592690191416 51.5182174220462_ -0.1663240055681845 51.5182174220462_ -0.1663240055681845 51.51724315697312_ -0.1647592690191416 51.51724315697312
658,4.8610773, -0.1647592690191416 51.5182174220462_ -0.1647592690191416 51.51919168711928_ -0.1663240055681845 51.51919168711928_ -0.1663240055681845 51.5182174220462_ -0.1647592690191416 51.5182174220462
659,4.555455, -0.1647592690191416 51.51919168711928_ -0.1647592690191416 51.52016595219236_ -0.1663240055681845 51.52016595219236_ -0.1663240055681845 51.51919168711928_ -0.1647592690191416 51.51919168711928
660,4.8291836, -0.1663240055681845 51.46171004780764_ -0.1663240055681845 51.46268431288072_ -0.1678887421172274 51.46268431288072_ -0.1678887421172274 51.46171004780764_ -0.1663240055681845 51.46171004780764
661,5.1259828, -0.1663240055681845 51.46268431288072_ -0.1663240055681845 51.4636585779538_ -0.1678887421172274 51.4636585779538_ -0.1678887421172274 51.46268431288072_ -0.1663240055681845 51.46268431288072
662,5.6815324, -0.1663240055681845 51.4636585779538_ -0.1663240055681845 51.46463284302688_ -0.1678887421172274 51.46463284302688_ -0.1678887421172274 51.4636585779538_ -0.1663240055681845 51.4636585779538
663,5.8979416, -0.1663240055681845 51.46463284302688_ -0.1663240055681845 51.46560710809996_ -0.1678887421172274 51.46560710809996_ -0.1678887421172274 51.46463284302688_ -0.1663240055681845 51.46463284302688
664,5.556052, -0.1663240055681845 51.46560710809996_ -0.1663240055681845 51.466581373173035_ -0.1678887421172274 51.466581373173035_ -0.1678887421172274 51.46560710809996_ -0.1663240055681845 51.46560710809996
665,5.5736876, -0.1663240055681845 51.466581373173035_ -0.1663240055681845 51.46755563824611_ -0.1678887421172274 51.46755563824611_ -0.1678887421172274 51.466581373173035_ -0.1663240055681845 51.466581373173035
666,5.657486, -0.1663240055681845 51.46755563824611_ -0.1663240055681845 51.468529903319194_ -0.1678887421172274 51.468529903319194_ -0.1678887421172274 51.46755563824611_ -0.1663240055681845 51.46755563824611
667,5.6815176, -0.1663240055681845 51.468529903319194_ -0.1663240055681845 51.46950416839227_ -0.1678887421172274 51.46950416839227_ -0.1678887421172274 51.468529903319194_ -0.1663240055681845 51.468529903319194
668,5.5951657, -0.1663240055681845 51.46950416839227_ -0.1663240055681845 51.47047843346535_ -0.1678887421172274 51.47047843346535_ -0.1678887421172274 51.46950416839227_ -0.1663240055681845 51.46950416839227
669,5.480687, -0.1663240055681845 51.47047843346535_ -0.1663240055681845 51.47145269853843_ -0.1678887421172274 51.47145269853843_ -0.1678887421172274 51.47047843346535_ -0.1663240055681845 51.47047843346535
670,5.3988175, -0.1663240055681845 51.47145269853843_ -0.1663240055681845 51.472426963611504_ -0.1678887421172274 51.472426963611504_ -0.1678887421172274 51.47145269853843_ -0.1663240055681845 51.47145269853843
671,5.491564, -0.1663240055681845 51.472426963611504_ -0.1663240055681845 51.47340122868459_ -0.1678887421172274 51.47340122868459_ -0.1678887421172274 51.472426963611504_ -0.1663240055681845 51.472426963611504
672,5.372215, -0.1663240055681845 51.47340122868459_ -0.1663240055681845 51.47437549375766_ -0.1678887421172274 51.47437549375766_ -0.1678887421172274 51.47340122868459_ -0.1663240055681845 51.47340122868459
673,5.347315, -0.1663240055681845 51.47437549375766_ -0.1663240055681845 51.475349758830745_ -0.1678887421172274 51.475349758830745_ -0.1678887421172274 51.47437549375766_ -0.1663240055681845 51.47437549375766
674,5.2706757, -0.1663240055681845 51.475349758830745_ -0.1663240055681845 51.47632402390382_ -0.1678887421172274 51.47632402390382_ -0.1678887421172274 51.475349758830745_ -0.1663240055681845 51.475349758830745
675,5.3224363, -0.1663240055681845 51.47632402390382_ -0.1663240055681845 51.4772982889769_ -0.1678887421172274 51.4772982889769_ -0.1678887421172274 51.47632402390382_ -0.1663240055681845 51.47632402390382
676,5.1520047, -0.1663240055681845 51.4772982889769_ -0.1663240055681845 51.47827255404998_ -0.1678887421172274 51.47827255404998_ -0.1678887421172274 51.4772982889769_ -0.1663240055681845 51.4772982889769
677,5.5118475, -0.1663240055681845 51.47827255404998_ -0.1663240055681845 51.479246819123055_ -0.1678887421172274 51.479246819123055_ -0.1678887421172274 51.47827255404998_ -0.1663240055681845 51.47827255404998
678,5.6650114, -0.1663240055681845 51.479246819123055_ -0.1663240055681845 51.48022108419614_ -0.1678887421172274 51.48022108419614_ -0.1678887421172274 51.479246819123055_ -0.1663240055681845 51.479246819123055
679,5.845663, -0.1663240055681845 51.48022108419614_ -0.1663240055681845 51.481195349269214_ -0.1678887421172274 51.481195349269214_ -0.1678887421172274 51.48022108419614_ -0.1663240055681845 51.48022108419614
680,5.571329, -0.1663240055681845 51.481195349269214_ -0.1663240055681845 51.48216961434229_ -0.1678887421172274 51.48216961434229_ -0.1678887421172274 51.481195349269214_ -0.1663240055681845 51.481195349269214
681,5.5269523, -0.1663240055681845 51.48216961434229_ -0.1663240055681845 51.48314387941537_ -0.1678887421172274 51.48314387941537_ -0.1678887421172274 51.48216961434229_ -0.1663240055681845 51.48216961434229
682,5.45641, -0.1663240055681845 51.48314387941537_ -0.1663240055681845 51.48411814448845_ -0.1678887421172274 51.48411814448845_ -0.1678887421172274 51.48314387941537_ -0.1663240055681845 51.48314387941537
683,5.373567, -0.1663240055681845 51.48411814448845_ -0.1663240055681845 51.48509240956153_ -0.1678887421172274 51.48509240956153_ -0.1678887421172274 51.48411814448845_ -0.1663240055681845 51.48411814448845
684,5.393511, -0.1663240055681845 51.48509240956153_ -0.1663240055681845 51.48606667463461_ -0.1678887421172274 51.48606667463461_ -0.1678887421172274 51.48509240956153_ -0.1663240055681845 51.48509240956153
685,5.0732846, -0.1663240055681845 51.48606667463461_ -0.1663240055681845 51.48704093970768_ -0.1678887421172274 51.48704093970768_ -0.1678887421172274 51.48606667463461_ -0.1663240055681845 51.48606667463461
686,5.050452, -0.1663240055681845 51.48704093970768_ -0.1663240055681845 51.488015204780766_ -0.1678887421172274 51.488015204780766_ -0.1678887421172274 51.48704093970768_ -0.1663240055681845 51.48704093970768
687,5.5291867, -0.1663240055681845 51.488015204780766_ -0.1663240055681845 51.48898946985384_ -0.1678887421172274 51.48898946985384_ -0.1678887421172274 51.488015204780766_ -0.1663240055681845 51.488015204780766
688,4.924781, -0.1663240055681845 51.48898946985384_ -0.1663240055681845 51.489963734926924_ -0.1678887421172274 51.489963734926924_ -0.1678887421172274 51.48898946985384_ -0.1663240055681845 51.48898946985384
689,5.0059657, -0.1663240055681845 51.489963734926924_ -0.1663240055681845 51.490938_ -0.1678887421172274 51.490938_ -0.1678887421172274 51.489963734926924_ -0.1663240055681845 51.489963734926924
690,4.8946195, -0.1663240055681845 51.490938_ -0.1663240055681845 51.491912265073076_ -0.1678887421172274 51.491912265073076_ -0.1678887421172274 51.490938_ -0.1663240055681845 51.490938
691,4.981254, -0.1663240055681845 51.491912265073076_ -0.1663240055681845 51.49288653014616_ -0.1678887421172274 51.49288653014616_ -0.1678887421172274 51.491912265073076_ -0.1663240055681845 51.491912265073076
692,5.0582914, -0.1663240055681845 51.49288653014616_ -0.1663240055681845 51.493860795219234_ -0.1678887421172274 51.493860795219234_ -0.1678887421172274 51.49288653014616_ -0.1663240055681845 51.49288653014616
693,5.0959845, -0.1663240055681845 51.493860795219234_ -0.1663240055681845 51.49483506029232_ -0.1678887421172274 51.49483506029232_ -0.1678887421172274 51.493860795219234_ -0.1663240055681845 51.493860795219234
694,5.0542107, -0.1663240055681845 51.49483506029232_ -0.1663240055681845 51.49580932536539_ -0.1678887421172274 51.49580932536539_ -0.1678887421172274 51.49483506029232_ -0.1663240055681845 51.49483506029232
695,5.0642853, -0.1663240055681845 51.49580932536539_ -0.1663240055681845 51.49678359043847_ -0.1678887421172274 51.49678359043847_ -0.1678887421172274 51.49580932536539_ -0.1663240055681845 51.49580932536539
696,5.0815353, -0.1663240055681845 51.49678359043847_ -0.1663240055681845 51.49775785551155_ -0.1678887421172274 51.49775785551155_ -0.1678887421172274 51.49678359043847_ -0.1663240055681845 51.49678359043847
697,4.7343388, -0.1663240055681845 51.49775785551155_ -0.1663240055681845 51.49873212058463_ -0.1678887421172274 51.49873212058463_ -0.1678887421172274 51.49775785551155_ -0.1663240055681845 51.49775785551155
698,4.9052515, -0.1663240055681845 51.49873212058463_ -0.1663240055681845 51.49970638565771_ -0.1678887421172274 51.49970638565771_ -0.1678887421172274 51.49873212058463_ -0.1663240055681845 51.49873212058463
699,5.053564, -0.1663240055681845 51.49970638565771_ -0.1663240055681845 51.500680650730786_ -0.1678887421172274 51.500680650730786_ -0.1678887421172274 51.49970638565771_ -0.1663240055681845 51.49970638565771
700,5.2063313, -0.1663240055681845 51.500680650730786_ -0.1663240055681845 51.50165491580386_ -0.1678887421172274 51.50165491580386_ -0.1678887421172274 51.500680650730786_ -0.1663240055681845 51.500680650730786
701,5.067952, -0.1663240055681845 51.50165491580386_ -0.1663240055681845 51.502629180876944_ -0.1678887421172274 51.502629180876944_ -0.1678887421172274 51.50165491580386_ -0.1663240055681845 51.50165491580386
702,4.962542, -0.1663240055681845 51.502629180876944_ -0.1663240055681845 51.50360344595002_ -0.1678887421172274 51.50360344595002_ -0.1678887421172274 51.502629180876944_ -0.1663240055681845 51.502629180876944
703,4.9072638, -0.1663240055681845 51.50360344595002_ -0.1663240055681845 51.5045777110231_ -0.1678887421172274 51.5045777110231_ -0.1678887421172274 51.50360344595002_ -0.1663240055681845 51.50360344595002
704,5.312769, -0.1663240055681845 51.5045777110231_ -0.1663240055681845 51.50555197609618_ -0.1678887421172274 51.50555197609618_ -0.1678887421172274 51.5045777110231_ -0.1663240055681845 51.5045777110231
705,5.723672, -0.1663240055681845 51.50555197609618_ -0.1663240055681845 51.506526241169254_ -0.1678887421172274 51.506526241169254_ -0.1678887421172274 51.50555197609618_ -0.1663240055681845 51.50555197609618
706,5.1775494, -0.1663240055681845 51.506526241169254_ -0.1663240055681845 51.50750050624234_ -0.1678887421172274 51.50750050624234_ -0.1678887421172274 51.506526241169254_ -0.1663240055681845 51.506526241169254
